id,time,friends,followers
67089560,0,12,14
57483035,16194,10,11
796908146,106101,8,9
37114730,8156,8,10
766298671,77071,7,8
58294599,25844,9,9
60869553,7178,13,13
58091625,23700,11,10
97727538,11491,10,9
92416702,24401,7,7
128057535,11682,9,8
45139876,7207,10,9
52540135,14046,11,10
45404959,38530,9,7
665593550,8515,8,9
26944604,7684,11,10
26484335,8544,10,10
64606088,24427,10,12
54375059,14855,10,9
91176227,10562,10,9
694875529,8487,7,6
46249911,2231916,9,8
311383324,15215,9,10
30350292,18965,12,11
121942019,84262,9,7
735931960,9855,7,7
54569105,10944,12,11
56212808,15379,9,9
208585020,13022,10,9
64783387,19776,12,11
607894695,22443,8,6
555562796,25609,7,8
81376936,23191,12,10
158173749,24026,11,10
74698860,11968,8,9
57404534,13803,9,9
14813166,148954,8,5
85000969,7287,11,10
57338967,22361,9,10
45140862,26910,10,9
44125909,17251,9,8
836611587,9686,3,1
130306954,13723,12,11
52497215,13577,10,8
199744459,9465,11,9
2464764,74275,10,9
49502901,16786,10,9
127913259,6986,11,11
8982013,8938,13,13
135803122,75049,9,9
155887449,39737,8,5
79419486,77718,9,10
54380006,82541,13,12
48872052,10213,10,8
695891846,9766,7,8
39725974,12007,9,8
4205205,9613,10,10
104560431,22727,10,9
536851775,8616,8,4
103401598,23550,12,11
91809316,6850,11,10
54433194,8721,12,11
155874355,7028,8,9
51604734,22562,6,4
421465160,47222,11,11
273284769,7765,11,8
130119874,24403,9,9
74389317,15010,10,9
82815724,77556,10,11
794807515,11707,10,7
35739708,18939,13,11
72568523,6678,10,8
32341514,8143,12,14
130460934,80824,10,10
313813600,29412,8,7
22232133,9501,10,8
39374843,98082,13,11
383423400,16382,9,8
79043877,10244,13,12
115990191,7954,11,7
58077261,17899,11,10
308174795,20718,4,7
83938099,11999,10,9
156147873,24259,11,8
2220673,23449,13,12
164126519,22919,6,7
136566966,8994,10,13
55904441,12557,11,6
127412542,27873,8,12
836611234,25851,5,4
25199942,11223,12,12
30278057,19118,12,10
530560618,8708,8,9
13968166,16120,12,10
