id,time,friends,followers
131568859,87071,15,15
634139575,86943,6,8
172510532,69339,10,12
6106973,90567,16,16
57590717,86817,13,13
113853430,356115,12,11
80878178,90693,11,12
152501440,2127,9,9
24819200,80388,11,9
57486390,7368,10,9
55046517,146933,13,11
10071705,3106,10,12
57652257,1047230,13,13
152820000,445396,12,11
78401220,12515,10,9
217139843,58155,9,7
58423747,36926,13,12
421537987,5389083,9,7
77166570,20310,13,13
231113952,394747,8,9
152544784,88802,6,7
152572452,5725,8,6
836611443,958554,7,8
162739712,91132,13,10
155859641,529577,12,12
29664416,656,13,13
33560451,11864,9,10
61306089,89826,13,11
59204525,4102,11,10
18397992,3168,12,12
57650136,7506,13,13
56970681,150490,11,8
57848822,35160,8,7
212714516,96871,9,6
155869241,90675,11,12
51709195,30158,12,12
64641180,25737,11,12
152623241,64366,9,9
49253401,90550,12,14
58089535,73519,11,12
365169960,434957,10,8
20478010,371918,13,11
152519833,109142,11,11
58331038,54759,10,8
4422263,1009888,14,14
635008954,99190,8,6
44758821,519696,14,14
6867353,86458,11,9
152594047,149515,12,11
152527091,86462,8,8
404561641,65255,8,7
326863100,130897,9,8
37560300,148831,13,12
128813751,519774,10,10
140559205,171701,10,11
92755083,86437,9,9
7276762,5813,11,12
634002312,9528820,9,9
107239727,521051,11,11
81973643,288460,13,12
52573194,519872,11,9
57990771,987,12,12
833416703,88927,6,6
37255851,0,8,11
267974902,93125,10,9
44759539,696258,14,14
152571292,89296,8,7
152898401,88079,13,13
114837233,86764,12,11
19857268,897,14,14
298862849,110588,8,10
152847707,460251,11,10
806312037,87449,9,10
11458818,519568,17,18
152906993,653951,11,12
6191472,35976,13,11
152876371,528727,12,12
179501006,93338,8,6
93288489,520773,14,14
38597536,90616,14,14
254993545,419432,11,10
16124278,76009,12,12
434091114,4612,10,7
152596040,784503,11,10
607542231,904,8,6
152787360,87030,12,11
756498096,5901,9,9
81377662,901,12,10
34060600,69911,13,12
6421248,70129,10,10
166486579,60920,12,12
