id,time,friends,followers
581019543,11547,12,12
44757738,8493,14,15
67857215,52332,15,16
57645920,92367,15,14
155820208,7515,9,9
152883838,12615,13,12
44753187,11171,16,16
57650854,21221,15,15
8505406,16234,15,15
57643891,7451,17,17
57589921,12963,15,15
34346603,12580,16,17
57652293,10622,13,13
58446863,0,16,16
57650386,75549,13,12
132191817,51342,17,17
152578866,95349,13,12
57643305,48177,17,17
57643292,12765,16,16
57605527,135770,12,12
57643835,61868,16,16
13276280,7573,17,17
210191472,52717,13,12
210253108,11726,12,12
58157377,21463,13,12
152800912,117739,14,14
152956808,12918,13,13
82636235,20399,14,14
130229286,84687,11,13
435723264,58019,12,11
581977746,12894,11,11
57644376,15695,15,15
57643318,103699,15,15
14349157,11195,16,16
18695679,39422,16,16
152921844,48768,13,12
566556159,30090,12,12
97087194,8207,15,14
132448112,9973,10,9
9626939,98881,16,16
12264360,83750,16,16
659078959,22488,11,11
25024383,178153,16,16
143603254,13547,13,12
493171921,140862,13,13
210263871,62574,14,14
211180287,48595,12,13
16350405,57830,17,17
6229077,16563,16,16
101699474,39023,14,15
67638912,11131,15,16
65284123,70606,14,14
152728643,9340,12,12
152817647,57891,13,13
57646552,9630,17,16
2547285,11275,13,12
76895450,51611,13,13
581102494,76480,12,12
57644075,61131,16,16
130374177,48401,13,13
44759367,13619,16,16
126191458,12900,16,16
72544912,7809,13,12
49578245,71280,13,12
210198064,15376,15,15
582569017,69987,11,11
58160930,7794,15,15
580964099,58503,10,10
105853043,22811,14,15
45216259,88701,13,12
57650568,81028,14,14
57647065,11132,17,17
210192027,35864,13,12
145456298,40146,14,14
54310759,7509,13,12
582049370,11244,10,7
168908357,44822,11,11
57649404,20562,15,15
57648251,16980,13,13
752096108,14103,13,12
44759626,13019,13,12
85978978,25470,16,17
152580414,7538,13,12
833306410,6710,11,11
154940506,48514,12,12
57647527,7538,15,15
57648207,8806,16,16
152840131,26718,12,12
57649321,12449,14,15
57648563,35484,15,14
57644344,16633,16,17
57649406,75506,16,16
152573673,13215,7,7
152834821,13050,11,12
27990901,59332,16,16
192453705,84117,12,11
