id,time,friends,followers
581693099,40822,7,2
611200001,79327,8,7
58091576,46756,7,5
58325928,4706,10,9
208392899,25390,8,8
138573061,207740,10,9
89063176,57844,9,9
601648423,33980,9,7
163918192,6624,9,9
152849982,76079,12,11
152564118,13460,9,5
833312034,75061,4,6
39549401,10495,11,10
152890536,1546,8,8
635167881,2793,12,14
215757790,0,12,15
152485566,36758,8,8
326908479,7906,9,7
64664580,1360,11,12
192291385,16055,13,11
61306089,995,13,11
199822511,67871,8,5
302427415,34754,12,11
522435605,469,10,9
36689158,8601,13,12
59635988,36482,12,10
223810824,62231,10,10
142626483,16552,9,7
581417704,47927,11,9
833314189,69761,7,8
52452238,19461,12,10
152934153,24112,11,11
13139115,21491,12,12
152517385,3524,10,14
833356438,72765,7,9
83283043,4190,8,10
756533833,6889,11,11
665819383,276696,9,8
536510130,68515,11,10
152620030,7569,11,9
152576152,25302,12,11
74628104,61170,7,11
52582630,25131,11,11
601938604,17934,9,6
72627264,46753,9,10
152921324,41020,12,12
147942850,43687,10,9
75191505,36460,13,13
215746810,3147,9,9
470112968,12955,8,6
472323198,73105,9,6
580885746,10366,6,8
833547051,235953,4,3
131064331,84188,9,8
647833685,63258,8,7
