id,time,friends,followers
152918828,412928,12,11
812475977,14203,6,6
58410974,159981,10,8
215719634,3472953,10,8
271943235,20525,9,8
152579746,2514100,11,11
69012963,55485,7,5
449097922,135605,11,11
20846694,103164,9,8
19903567,2396498,12,12
40475217,217171,14,14
152930330,57609,13,13
687031122,178295,7,4
15412776,47260,12,11
15583019,443080,14,16
152693521,27405,14,14
206719577,219792,11,12
65336721,159348,9,6
128858108,32112,8,7
58157115,5237,10,9
836611754,21181,7,6
732252623,2514811,9,8
200305292,201126,9,3
4673854,2513957,17,17
601673277,13036,8,7
55577270,2514080,11,7
57326666,42535,9,7
57079478,136907,12,9
146169062,39706,13,13
152662180,57820,13,13
152849415,2514113,10,8
836611670,223238,6,6
71334660,66572,10,12
643011791,8829,8,8
57993928,229645,11,10
152722411,21014,7,5
58310185,24302,9,8
58010365,227126,13,12
48168948,2514720,11,10
152877299,1953711,11,11
57070216,3605491,11,9
65239191,26655,8,8
71335889,52167,9,12
631700196,3439535,6,6
57652834,5884,13,13
65280756,183503,13,13
810743,165718,12,12
541459947,29126,11,9
152729890,2515737,12,12
82640706,28009,15,15
833347057,10934104,11,10
144872847,55477,9,5
730066112,4390886,1,9
57068132,32663,10,10
307604454,104810,9,8
645202438,161232,5,6
128452962,102559,13,13
747195753,24548,7,8
401648563,21703,9,8
57652390,695375,13,13
683186662,19525,7,5
57069330,135563,13,14
152926256,2515400,13,12
500976812,85037,8,8
22097120,6532,9,9
57069400,135699,10,9
131524714,2523311,10,10
582623024,238280,10,8
48980241,239069,9,12
95974658,1115746,10,9
747277207,220164,9,11
602569703,26405,7,3
17850416,69373,14,14
18917009,335550,11,12
403724401,10094,11,11
44758807,58673,14,14
836611461,73818,8,8
60083201,0,10,16
602577026,56269,7,8
449325657,135767,11,10
82121115,46669,10,8
221419658,226960,13,13
21882868,127154,7,6
152566937,185996,13,12
279604458,94156,9,5
166885369,6941,9,8
55109986,52885,7,4
14848855,221264,11,8
57647998,57561,15,15
57070430,41048,7,7
540933561,38340,6,4
386745831,79548,10,9
61319859,165736,12,11
