id,time,friends,followers
152732152,26468633,13,13
34064152,26614062,5,13
139708540,16234694,13,14
83255061,17794836,14,14
57590717,2918,13,13
15938128,19631367,13,12
61870536,28932359,13,13
806243321,28362934,11,10
57768910,13818417,13,12
152723219,10861794,9,8
152892552,28940425,11,9
152576732,23929705,9,8
58428443,12499628,9,8
152921376,12244426,12,12
152885640,6403555,10,9
27139267,1011139,10,9
152954742,14153083,13,13
152731503,28916960,12,12
58164123,22125019,12,11
152783949,13584,9,11
152919584,18338614,11,11
44757760,28933977,14,14
217162221,1466307,9,8
530154744,0,7,14
152701932,5018006,10,9
152798136,12514756,9,9
34648832,28394,14,14
152816678,13465418,13,14
152796764,12173117,13,12
152897154,17345,11,11
149528759,3416451,10,10
152731057,15911781,9,10
152620293,82306,12,12
30415365,22772779,13,11
152594967,26573884,7,9
57646344,28924386,14,14
152686491,25958853,13,12
13755359,12177804,13,13
57651219,23560960,14,14
152713999,15640115,13,12
152727118,1926,11,11
58374255,3040066,12,11
57651482,28925587,14,14
152656521,637230,13,13
152601563,21698480,10,8
152435614,28925099,12,11
152906827,26756,11,11
603192947,2401338,8,9
21290792,16934144,13,13
152591659,13983482,12,11
152726394,13961327,10,9
152834768,25936971,12,12
152955809,2069952,12,11
152725750,14755397,13,12
57650050,15646050,14,14
69236940,15197,13,12
82021256,11960,6,13
152733252,14755476,10,11
58445059,12497421,11,11
110964338,16717832,14,14
806243497,28926343,10,9
57653228,8995891,13,13
82122789,23229728,12,10
22080676,19085246,12,10
581622062,28926376,13,12
18899563,1464486,12,12
57441352,6404716,13,12
152891112,17514947,12,11
152565687,19630980,13,12
137968781,14248638,12,13
