id,time,friends,followers
814943565,77877,6,7
36625092,157494,12,9
137041390,43632,8,9
694772744,513083,10,11
579005778,125864,10,10
323602381,114512,8,7
46945911,51745,13,12
35657732,43234,12,11
346968831,193252,6,3
579037311,230770,7,6
14209096,93438,13,12
578978963,596520,8,6
215914553,47080,10,9
578753169,405605,6,4
152435106,203815,11,11
299974399,97871,9,8
147936603,445678,10,8
7508017,44357,9,8
127396945,0,6,20
55811150,58184,12,9
836611622,207810,6,7
385490999,42075,8,6
269700500,70208,10,10
511585833,60163,9,6
578763009,255869,11,8
18381153,53999,10,12
316797757,39227,8,7
55902618,1111795,12,9
46975245,41361,8,9
579024768,136538,6,8
538814955,79884,9,6
272189270,84234,8,6
64437662,151196,13,14
166580407,42990,10,9
51637495,41024,10,10
54237294,65279,12,12
836611488,226099,8,10
206666866,45065,12,11
32482907,40844,13,11
52712808,132383,10,9
177213713,55691,13,12
22224837,43073,13,13
579198093,44825,9,10
57339777,46987,9,9
52446334,167821,10,10
369049035,45439,10,9
578825955,57711,8,8
364654438,44492,10,8
19813785,39857,13,11
729897757,48189,9,10
578811981,494834,7,7
130188099,41235,10,10
144748624,216972,11,9
261303992,56511,10,10
54623033,39583,9,11
2254778,209048,9,10
35802596,66069,13,11
299537060,38907,9,5
345838869,43094,8,4
796973481,51749,8,7
48643556,46145,12,10
448187243,84225,9,7
15737314,41574,15,15
579029874,165902,8,9
165012416,50241,12,12
364625744,72899,9,6
138468954,74136,8,11
578828537,172562,6,4
307202970,48616,10,10
31993655,436104,11,12
166585742,40669,11,10
655719884,207767,8,6
144507460,46619,11,11
144753259,41018,9,8
10762039,46212,11,11
139823318,417815,10,11
177049455,476247,12,10
30645866,1109058,13,13
238332412,117319,10,8
58096101,501358,12,11
741386290,92878,6,9
579034270,214688,11,10
14899804,79560,8,7
244371079,149556,7,8
235584755,49831,11,12
129366493,199622,7,9
46743807,55344,5,7
284289960,936802,9,5
578988543,78497,10,8
579327916,45192,9,9
57235932,45019,11,8
142585685,45562,9,7
163886980,77913,11,8
23475133,61741,11,9
159915473,51535,11,14
