id,time,friends,followers
57648452,34128,13,12
60711169,28460,13,13
64545408,0,12,21
693752224,26121,10,11
38364873,68688,15,15
152920912,53367,13,13
132798137,59248,15,15
581982678,46512,8,8
84210406,28127,10,8
548859092,56225,7,7
47243252,135526,11,10
582225525,60641,9,9
298859108,52041,10,11
147975795,67650,10,9
152621737,76226,8,7
128242491,63930,10,15
28341486,238920,12,12
58292255,32676,12,12
152520152,66644,11,10
152619415,51452,12,11
165789499,46162,10,11
582295413,52824,9,10
58001291,40480,10,10
581802862,63657,7,8
298832001,59518,11,9
581303395,43962,6,5
57645573,54028,13,13
11273647,48946,14,14
581494716,85732,8,6
152700456,76563,10,10
152927656,54788,12,12
52168143,41315,11,10
152880414,236830,11,11
806384126,58748,7,8
581757037,53623,8,7
44600943,30117,11,9
71590914,63859,9,10
298856378,26729,8,8
44759385,56040,14,14
580938583,33065,12,12
560647056,50513,10,9
581693294,86029,7,7
152832908,62268,9,8
152925640,57124,10,10
24791711,63260,12,12
49271366,40770,13,12
130257125,914456,12,12
61123825,37564,13,11
31988743,56562,15,15
152601004,51696,7,7
581536267,2604341,7,4
298836481,162924,9,8
539793155,56185,8,8
582082151,50507,10,8
112551545,51405,12,13
103047187,73026,9,6
581751421,55376,9,7
25248655,40443,12,11
36529571,51142,17,16
58156674,53123,9,8
581804911,71927,9,8
152818067,56221,11,10
152478384,107449,11,10
210192281,30328,13,13
581666504,47006,10,8
152602298,107293,13,13
57644609,67413,14,14
582048622,28682,6,9
549941609,35599,9,6
57652978,67744,13,12
7173357,65246,11,11
581655852,57753,6,7
152819684,43002,10,10
580979172,64208,8,5
82854010,50477,13,13
83653757,54989,8,7
16039261,110599,12,10
806308118,61481,7,5
152899407,62394,13,12
169255530,67595,9,11
582089431,169157,8,10
298863048,38480,8,10
601651334,45593,6,5
152815952,63903,13,12
134515257,58704,7,10
939454,30542,13,12
152701761,29738,13,12
152833541,64125,6,10
581187645,186986,10,9
128798888,64568,10,9
