id,time,friends,followers
152934516,300,13,12
806277275,610371,7,7
152671319,1698484,10,9
30894702,531086,12,12
151839285,531416,11,10
80355520,0,14,14
5652313,45912,8,8
152904741,1637013,7,7
5701508,669453,12,12
161901646,1579,9,9
806258785,2235721,7,6
58035217,2433605,11,12
75729626,2303200,10,9
152512176,2302246,12,11
65310284,2173540,13,13
155852431,668776,10,8
210249330,2303761,11,12
152592912,3925,13,13
200058455,1311125,10,10
39219252,531650,11,10
152565454,1592,11,10
152849206,761,10,10
