id,time,friends,followers
58330918,110,13,12
581990919,345,10,10
80878178,47,11,12
7078986,54427,13,12
128418862,16652,9,10
216084937,826,13,12
205891060,1765,10,10
152726757,1019,13,13
128732269,808,11,11
14922490,492,8,9
298851362,1752,8,8
152930843,297,12,13
217122225,5728,9,7
421476912,1014,9,9
34235421,4547,12,14
205884893,2431,10,10
147911734,12703,12,12
371024169,5305,7,7
44753162,511,13,13
57648628,0,15,15
58280256,2500,11,11
2264373,47520,11,12
298867366,2700,11,10
132132941,72,11,11
421466135,1544,12,13
128948236,1918,10,10
252476893,405,12,12
57653047,2813,13,13
9287257,1376,12,12
298851199,133,11,10
16523641,330,13,13
225643553,20250,8,6
627064892,481956,10,10
52583653,761,11,10
421457814,405143,11,10
