id,time,friends,followers
59598315,42132,11,9
299263117,16790,9,7
638095397,9841,9,8
268709134,48519,10,9
57636841,47802,9,9
728415979,185370,8,7
152668917,139758,7,9
421485468,42399,11,11
665123319,9380,7,6
83255129,58271,9,10
205885187,635,12,12
130257641,20060,10,10
67146371,28104,11,9
252087122,1349466,10,12
559726163,189836,12,12
252043380,49620,14,14
814589732,22321,10,10
311622577,7557,7,6
28363979,42122,13,13
81377665,168,9,9
285386750,186490,9,6
149545979,13819,9,8
620607631,174726,10,9
58947319,57378,8,8
182303723,6013,11,10
156930893,308637,8,6
152848525,1213,11,9
288280831,923,10,8
26336367,2610428,14,14
559784186,57946,11,11
298852024,928,12,12
214769811,3594,9,9
81378128,2178,9,9
20988878,43204,13,13
50847858,4420,11,10
296805886,874472,6,7
57959458,0,13,14
30340414,77972,11,9
84198899,31119,11,11
28959385,1088036,8,9
73830416,284308,10,9
29441658,112749,12,12
371024169,1264,7,7
57602221,52321,11,11
749335949,90646,6,6
89084485,3063,11,11
30337522,43865,10,11
609144661,179230,12,14
358262694,354758,10,10
298831974,45414,10,12
49085829,284360,8,12
2264373,3364,11,12
415997277,46420,10,10
152815995,122591,11,11
209015277,76408,9,10
34190360,47912,13,12
7000999,2845,11,9
299569973,42268,10,8
27179408,173850,12,14
45514054,6874,11,9
214285306,44468,9,9
74964219,1610,9,9
61961350,29696,12,12
421464893,81935,11,8
49909346,83978,12,9
532838735,8846,9,9
806232940,2745,7,7
814416870,19351,8,4
152513550,42298,11,9
195317267,199926,7,6
421480776,40857,7,8
