id,time,friends,followers
582378605,75633,9,11
45544652,79716,14,14
601678854,83206,9,8
144732156,101720,13,12
152662164,93281,12,12
152628553,71256,12,12
152818094,71467,11,9
57644458,79527,13,13
581303332,150471,7,5
581400913,71112,9,8
69209197,83901,13,13
581267546,71479,10,9
152674550,84302,15,15
58024067,120148,13,13
44757790,87605,13,13
152928231,164860,12,12
152911959,120315,12,12
152891106,71038,14,16
210221258,122780,13,12
53362415,80251,12,11
16910126,71832,13,11
210196976,131276,13,13
152882229,71370,8,7
3477377,71096,13,13
12915773,73797,13,12
152622600,81155,13,13
663282176,84868,7,8
152816581,71605,12,11
210236593,99496,12,11
152620569,70310,9,8
152619635,82429,11,11
152924622,121104,13,12
44520685,75971,13,13
152896201,119249,13,13
82644444,75279,13,13
49942526,77236,13,13
581420939,71243,8,7
152930843,70261,12,13
581209349,83216,8,8
58147289,75726,15,15
57648320,120478,14,14
152730145,71962,11,11
210195750,73551,13,13
152619207,73690,13,12
152913589,77490,12,12
152892311,76636,13,13
152914240,71062,12,12
215739830,71556,10,9
152660571,74934,12,11
145457240,139217,13,13
152603812,77847,13,13
57644953,71649,13,13
152816865,71949,12,12
44757751,118904,15,16
32576754,120709,12,11
137463833,128019,11,12
581556621,71281,10,10
71802466,81177,15,15
58362159,99059,13,13
152926256,76345,13,12
210222389,131398,14,14
148002749,78345,12,11
27959347,101744,12,13
57611317,0,15,18
152941938,75136,13,11
152834420,93492,13,13
152906645,73709,9,8
676997651,70231,9,6
44845489,71062,13,12
152545286,153279,11,11
3253661,429617,13,12
58488044,84998,8,8
57769540,71393,12,13
210196624,81812,12,12
42085721,73691,12,12
57847332,73634,15,15
50871098,75103,12,10
58113951,76666,11,9
6485649,73194,14,13
123855653,73711,13,14
210195738,77474,13,13
497355307,95922,11,11
152724680,119915,12,12
504971751,71655,9,7
152581990,171224,8,9
152891478,81977,11,10
58155990,95773,12,12
152846499,71195,12,12
58258076,72046,9,10
152674761,112140,11,10
111435737,74926,15,15
258202129,75663,10,8
41008836,340667,12,11
27019571,221333,14,14
4242392,72071,11,11
534420385,79795,6,10
57643344,71208,15,15
152918815,71219,11,11
152678469,76755,13,12
