id,time,friends,followers
83473876,67123,9,9
505222314,84937,7,9
145458490,87884,13,13
210192084,51388,13,12
49438778,68088,11,10
155039852,53830,13,12
58152051,54005,12,11
152701832,53837,12,12
210192104,101750,12,11
152597012,101840,9,7
58493076,95944,11,11
498208309,93484,9,9
152819535,98875,12,12
582635737,286973,10,10
582420800,51348,7,5
36658312,63088,13,13
83644657,96816,8,7
50789590,250914,11,11
833310329,59559,6,5
128754019,139335,12,11
15542180,128667,13,12
50868242,56428,12,12
152602229,57277,14,14
152934350,54335,13,13
85694772,88787,8,8
152855311,51558,11,11
152899118,87725,13,12
581058259,56691,12,12
32088013,98840,15,15
52573638,50064,8,10
581953747,49968,8,8
152657234,82594,11,11
152622123,213571,10,13
5836264,101732,14,14
152700022,53521,9,9
83473873,74921,8,8
482996894,50881,8,8
34623832,99103,15,15
112053887,84784,12,12
58154538,52121,12,11
152498768,179075,10,11
64962084,268304,14,14
152844639,66086,11,11
37408007,81707,10,9
6187950,61802,13,12
175151717,54164,14,14
210187671,105733,10,10
4806761,56304,13,13
45227967,0,14,19
152702853,94999,13,13
58047198,131976,13,11
810409864,88660,7,7
31603353,55277,12,12
152620575,89343,13,13
123312288,106345,15,15
129991322,118550,11,12
8756032,60008,12,10
806258836,352579,7,6
298862606,83299,7,9
83473898,65959,9,8
25749278,53907,14,14
368612888,81587,11,10
152955605,89584,13,13
233345717,89298,11,11
135803757,129344,13,12
18343180,54215,12,12
806234799,88330,6,9
57648585,56064,14,14
152815615,1433961,12,11
152687139,52152,7,10
582418963,57452,9,10
566597475,111963,9,8
152956984,99136,14,14
580897309,88929,8,12
69782141,121500,13,13
58018755,91624,11,10
601614260,93819,10,9
582083130,63211,10,8
124477328,59422,10,10
485304303,53365,10,9
210230645,55592,10,10
8040059,52194,14,15
93075916,54752,14,14
152631327,89205,12,12
57646248,128644,15,15
152657613,49924,12,12
11963351,56105,9,8
580926226,72698,10,8
152594786,103026,10,10
155839307,99357,12,12
65272682,80147,11,11
124007447,67288,13,14
155859229,180990,13,13
180391486,57523,13,12
152849900,57393,8,7
84207391,61817,15,14
