id,time,friends,followers
152932077,9699,10,9
152912212,75587,11,11
79437489,18072,12,11
57651297,14507,15,15
152603781,10008,9,9
152575591,21083,10,9
152921311,262462,13,13
152728358,10681,12,11
58257855,20825,12,12
152681732,9611,13,15
152731973,9661,13,13
57483975,32003,14,14
57650649,19461,14,14
21003644,262352,17,17
57650104,9807,14,14
91671305,13497,14,14
152889711,20305,9,9
145458659,39805,13,13
152620329,13842,9,9
50642565,103088,13,12
152676923,10299,11,10
152927595,49698,6,5
8219413,13303,9,10
152920063,9638,10,12
581524615,9995,11,10
65401855,113074,13,12
24688281,103883,15,15
152924218,14730,12,12
152620737,14440,10,10
54154469,10049,14,14
152601578,17566,13,12
152566794,161331,13,12
599255164,20727,9,7
152926041,15731,12,12
152623227,0,14,15
60077559,44102,11,12
152931563,19228,13,13
128852413,95468,13,12
152473789,10858,10,10
48168948,276108,11,10
152670690,10373,2,6
4478351,38157,14,14
152914067,9756,11,11
152814751,70821,11,11
152931282,10178,11,10
130306472,38150,12,12
152818194,12000,10,9
57648604,18624,12,12
97136806,59110,13,13
152941117,22785,10,10
152600668,11052,7,5
152520008,31745,7,11
152920130,27975,9,11
54426765,11321,12,12
126514138,58519,13,12
25296596,9661,12,12
148943318,9976,10,11
152920585,22519,13,12
152628175,17737,10,10
152856342,10202,9,10
152788060,101808,12,12
139757318,10351,12,12
57648645,19427,15,15
152840035,50211,11,11
57648585,26954,14,14
58255148,15341,13,15
152820129,9862,12,12
152711656,11501,8,10
152905200,39732,10,11
152900375,21014,10,10
145456335,9648,13,13
152601037,10330,10,7
482423756,17796,9,9
49465080,113015,14,13
33078931,29633,13,13
152796624,23814,14,14
152727573,31751,12,11
12218802,17065,18,19
152723826,33254,13,12
57589774,25425,14,14
18405719,16235,13,13
152796634,9511,10,10
57645630,11081,13,13
76781475,268532,13,12
34347728,17762,13,12
7252472,15367,11,9
152808376,16958,12,12
152920490,14159,12,12
44760033,15715,13,12
152820928,10467,6,9
152733277,27392,13,12
101697384,15276,13,13
4003976,11516,13,13
152933256,54273,12,12
