id,time,friends,followers
152940696,6283,13,12
152603390,0,10,10
113653968,1496,14,14
31345554,90657,13,12
74103247,86018,12,12
88587511,90457,13,13
128503568,143367,13,12
754391882,137943,9,7
210195722,21017,12,12
152713983,59594,9,6
521734255,86464,10,10
530543975,18084,9,8
17858725,1885,11,12
101697306,176488,12,12
8532259,819,13,12
65411438,41890,12,11
5301523,141185,13,12
52392308,262043,12,11
152931482,88396,10,12
666494743,4807,10,8
155869241,178493,11,12
836611648,11036,4,6
151373534,90732,10,9
152477847,6110,13,12
834597029,141958,7,5
57650434,111114,10,9
152912708,9190,11,10
152581436,109950,11,11
155868967,92960,11,10
101697016,4667,9,7
58371282,517,11,11
33147378,278,12,10
72103545,107041,9,11
6285502,424,14,14
57633289,19148,12,12
