id,time,friends,followers
833333170,122584,4,5
5065096,99895,7,5
155814718,3381228,13,12
58183272,112031,13,13
152695063,79210,10,9
16749624,66574,12,12
58373356,82461,9,8
152797914,3362643,8,8
152565431,254445,10,6
58445282,3358987,10,9
58493004,67365,10,8
152713317,72728,12,12
200000150,106962,8,10
152482771,77007,10,9
754780355,83959,9,7
152686445,85782,10,8
228949069,67474,8,11
57644385,67128,16,15
57607529,93654,13,11
34619056,179598,13,12
14172329,58593,11,11
215757790,0,12,15
527196860,427137,8,7
76711898,92445,11,11
834116893,88777,6,4
152928628,99816,14,14
14593792,83905,12,12
61609760,67779,13,13
167809200,74371,12,12
447694860,73075,11,8
167800292,246469,9,7
83551904,3370326,13,13
732040771,269963,12,12
152688511,59169,9,11
152797696,67888,11,11
541515622,60122,9,8
128569862,105485,7,9
152623433,67046,12,12
318090882,431557,8,9
152474257,3401933,14,13
58411463,405624,12,13
60933660,67191,10,10
36689158,74094,13,12
756499470,122559,8,7
152626907,213523,9,8
421515320,74480,13,13
69187049,85307,9,11
65334236,96323,12,10
152812681,81958,11,10
421529183,81696,10,11
316256103,221525,7,8
152574699,178486,13,11
607349018,79875,12,12
581155926,94105,8,6
58363399,72568,12,14
484134241,124942,11,10
364086768,248650,8,9
58085231,67398,10,10
82512084,81871,10,11
58373834,3359126,13,13
228994170,178300,11,9
152834051,3407676,8,7
833315602,78967,7,7
78282737,139670,13,12
31272527,72541,10,8
205888219,74260,8,10
298849558,60324,9,8
97830869,75573,11,11
244101635,138757,10,8
83997737,61851,10,11
127785477,92479,13,13
49359041,126574,9,8
421480506,80467,10,9
15270142,3361404,17,17
49062449,85448,12,11
29149856,67852,13,12
505569612,1478743,6,5
152730487,130737,8,6
210228165,58720,13,13
19258330,76684,8,5
114837233,179358,12,11
198437088,135498,12,10
122416111,72754,9,8
152906993,67668,11,12
833314152,61205,6,8
152655496,68860,11,10
152892510,3401777,11,10
298862598,3375630,9,10
107496214,75696,13,13
351002770,72350,9,7
57847320,3402624,15,14
23518497,67600,16,16
540778896,67401,12,11
73878036,75265,11,9
756498096,67694,9,9
98022407,67549,9,10
152596361,3359990,12,12
582628882,73057,10,9
