id,time,friends,followers
110242556,12617253,10,10
580879120,11870047,9,8
152154120,12801671,10,8
107425117,11552058,11,9
25940102,12308645,12,12
638095397,12520052,9,8
152671309,12293104,10,10
40234992,12293304,13,13
7078986,11710736,13,12
8361042,12799231,12,11
37977450,12306242,11,11
331603833,12046480,9,9
609431217,12185241,8,7
238994527,12518583,11,10
11061886,12306320,11,10
163888593,12131170,10,9
14168646,12308194,13,13
833334662,12307895,8,7
806241562,12307666,10,9
152728562,11869869,13,12
16319647,12177280,9,9
663664497,12519148,10,10
441244981,12177822,11,9
152956216,12306698,10,8
39549401,12008691,11,10
806234818,12798971,10,10
52536650,11477361,11,11
640848538,12079202,8,7
36789569,12799190,12,12
39114555,12179002,11,11
35765849,12305741,13,13
534754504,11496718,10,10
82113589,12693119,9,9
501373319,12702063,11,11
152715082,11725644,13,13
812468012,11478291,8,8
14930209,12293921,13,13
638414259,11906846,7,8
171804794,11914687,10,7
421515320,12015136,13,13
806271494,12045700,11,11
6852339,12826174,16,16
30340414,12303182,11,9
806247312,12321999,7,6
96147679,11871511,12,11
833334517,12617910,8,5
152669430,12306537,11,11
833336811,11540578,5,6
30787756,12305990,11,11
547151658,12799066,9,8
13139115,12123409,12,12
57652194,11474649,14,14
581458649,12119512,7,6
22953607,11870090,12,12
306834694,12318652,8,10
477051588,12045460,11,10
833324275,12010197,9,7
798578192,12120841,8,8
45059477,11574208,12,11
152565402,11476492,12,11
217123782,12306641,7,8
421479878,11403562,10,8
9725176,12293549,13,13
152591913,12305527,11,10
774695411,12306045,8,7
52450086,11904687,12,12
833313429,12297777,7,5
452654852,12292998,8,7
152504645,12085708,8,8
187809436,12320931,9,6
152623263,12306780,10,10
806252074,12119000,9,12
152732920,12617199,14,14
33849392,12123984,12,12
49280328,12143463,10,10
801245141,12519794,9,9
834602722,12346811,8,7
10075640,0,16,16
311158789,12304926,8,7
154989892,12087633,10,9
112961035,12306095,13,13
674312299,11864878,8,8
188036111,12177477,11,11
228980852,12006812,13,12
152692454,11401093,12,11
635684583,12833153,9,9
15760442,11564668,13,13
130032467,12630984,7,10
152702007,12015876,11,10
57644575,11870084,16,15
174681035,11869954,13,11
152914981,12115188,14,13
152818709,11870829,10,10
