id,time,friends,followers
152934935,21472,12,11
9649754,1659,12,12
57964427,26002,9,9
128503568,3138383,13,12
152519248,53491,12,12
152579234,53248,13,13
140441439,37594,8,7
58480396,19859,12,11
107495939,354,15,15
210238840,30721,13,13
152481488,3137641,8,5
152542051,63356,11,11
152576640,90,7,8
36795779,0,13,14
152512096,44469,11,11
45458690,3197,13,13
39481769,23165,14,14
152927779,34433,11,10
152628175,5724,10,10
152544996,84,13,12
57651219,61305,14,14
29861246,3766,13,13
114775492,3141773,13,12
152630295,1155,9,9
152919267,50588,13,13
152885652,151,10,9
505449003,3137477,9,7
152734462,4190,9,10
152595603,40325,13,12
152595183,47764,11,11
84386493,3141566,11,9
152928301,2818,13,12
