id,time,friends,followers
57653177,40943,13,13
210187523,58288,14,13
50859648,42619,14,14
57650314,71796,14,14
152941614,68031,12,12
152515630,87631,12,12
298863277,71430,13,14
152604086,72120,12,11
57644042,89065,16,16
152633779,23257,11,10
152688835,53521,13,13
44758638,23270,14,13
57849027,72077,16,16
175164136,30653,5,9
57847061,30073,17,16
210223541,24380,13,13
108287757,24298,13,13
12033388,23856,14,14
132686372,43153,9,11
152531886,24725,13,13
57644371,52905,14,14
57847118,0,18,18
97087045,29230,15,15
65612597,90312,12,12
152735242,51680,13,13
57408525,52119,12,12
152820405,89997,7,5
152885387,27714,11,11
129996102,67890,14,14
152728924,56034,8,11
116272003,29678,13,13
78918348,26802,14,17
581647265,48124,11,11
298849311,39514,11,11
57647408,34748,14,14
210229840,62420,11,13
57644529,30763,16,16
9011055,24375,11,10
634139861,39902,10,9
534700189,25826,10,6
566577327,50334,7,8
210192219,24101,13,12
118831975,73538,15,16
175157262,23417,13,13
175151690,29275,11,11
152935064,29765,13,12
152889413,110128,11,11
76432625,67839,16,16
359366894,77909,12,11
175151771,30841,14,14
16554113,28633,13,13
4136185,25237,13,12
23618413,32497,14,15
152723190,53892,13,12
155818826,62563,10,10
16187260,46698,15,15
58155724,68372,10,11
44758641,49210,13,13
57644062,3315317,15,15
65487616,28410,14,14
57589857,71330,15,15
57645212,76742,17,16
78790859,23832,13,13
101699474,32587,14,15
582475034,29360,12,12
85903493,77378,13,13
581200316,25235,11,11
65490056,56483,12,12
82563283,28565,16,16
57647808,30139,14,14
58422427,77808,13,11
57648645,29604,15,15
47300018,42658,13,11
28431976,36355,16,16
56973290,34361,11,10
152593868,32640,13,12
119291457,23060,14,14
210215919,47527,9,10
9753633,25032,13,13
44757754,33502,15,15
101696138,40641,12,12
152603989,76885,12,12
57644755,52823,16,15
175152132,26938,15,15
107856312,38429,11,11
210246952,26856,12,11
57644688,61029,15,15
152921329,52944,13,12
48727262,70233,14,14
210212532,81138,12,12
152915116,24074,13,13
57650156,32777,15,15
148280741,25639,13,14
44754936,36461,14,14
42090033,76821,14,14
581053625,29313,12,12
57648194,37659,15,15
152566199,27965,13,12
152726491,24371,12,12
