id,time,friends,followers
12564336,16827,11,9
238017376,54165,11,12
817734755,48881,6,10
79437554,18784,13,11
105676833,16382,8,9
9398783,55002,13,10
45447317,18339,13,13
168479380,25811,10,7
52057383,26827,11,10
89221403,29663,12,11
64949033,0,12,20
179469807,89861,9,6
451025434,47110,7,6
65228773,22752,9,10
83796834,23020,10,9
205885491,26815,11,11
80866413,19648,7,6
82761871,19244,11,9
58077815,15001,12,11
12546570,87906,10,9
69686991,24257,12,12
258058567,23007,8,7
49343361,22651,11,9
28015217,51369,11,12
45393486,80504,9,9
217143548,37088,7,5
119936019,93284,11,10
142764308,18944,10,12
700062527,52170,7,7
384540013,39040,8,5
67855276,18378,13,13
228346843,27655,5,7
56377471,21262,10,9
83554646,57281,13,12
56419835,20614,10,9
81378332,56161,11,11
56118403,19599,10,9
137931575,221660,10,8
701488242,86643,6,2
49704161,20819,7,0
45478915,40164,10,9
58133927,30615,11,11
17949408,20608,12,10
836611328,87312,7,6
52034879,19243,13,13
18394948,19072,15,15
54968924,28556,12,12
58054219,30703,11,12
128719059,28779,10,10
64682881,19241,10,10
299365219,45370,9,5
541452483,24053,7,7
754805726,47422,8,7
149731817,19155,12,10
3302441,19231,11,14
54363269,18430,12,10
18739006,60510,10,9
56730980,22128,9,8
677185471,33256,7,5
3436374,16015,12,11
35842431,37083,9,9
29229602,19707,13,13
128843418,18429,9,9
6370713,19896,14,14
355419334,27519,9,8
24365558,20726,13,10
49669848,24768,10,6
59964156,41847,12,12
45062574,216108,11,10
54382945,21873,8,10
23856576,16714,11,9
45141862,18275,8,6
11984269,26124,14,14
54432866,18542,13,12
64761816,51215,13,12
299565158,17357,10,9
54437099,28682,13,13
768064089,24880,5,3
44639071,33030,11,11
25932763,44730,11,11
169555101,43323,9,8
72924269,25069,9,9
48735849,16900,10,7
67731990,24977,12,11
51901909,37124,10,9
54400129,33497,13,12
766843040,27623,7,2
607538975,17452,6,2
57228093,20159,13,14
534419031,66320,8,5
23534265,23301,10,11
