id,time,friends,followers
163804671,550115,8,5
815466874,86632,6,7
833813653,69562,4,8
54312883,524212,13,10
314322310,134938,9,6
37613444,64221,12,12
694774706,81044,10,10
247463858,93203,8,8
836611705,96818,8,7
833319148,82521,2,9
199985705,65680,10,7
41272351,83216,12,11
114984848,66138,11,10
211523485,96675,7,10
834061076,86267,5,5
177123941,83994,11,10
833374647,180203,6,10
521865855,312202,9,9
45336041,68646,10,7
12024203,94444,10,9
300018880,175311,9,9
581287958,95182,8,5
241966339,72550,10,8
834061075,85827,7,7
834089544,135274,6,5
219726245,71494,9,8
834064788,64099,4,5
61263650,2131706,9,6
60320565,75162,11,10
509519585,180804,7,5
694774783,63908,7,7
540777447,69199,7,5
134653524,181956,8,8
8824893,78008,4,9
132891123,693989,10,12
815189289,81461,7,7
833861561,62497,7,6
177131774,874596,7,7
795101632,153259,7,6
177134555,83500,11,10
211533030,66880,10,10
57367531,81432,9,6
834064483,411921,4,3
220504015,429246,11,10
177224447,120265,10,6
211526537,89837,10,8
834076188,67642,7,7
644528615,174130,8,7
836611735,192693,4,0
833813660,190180,4,3
775004908,198322,7,8
834111034,131412,6,4
302687738,76390,9,7
167007423,868945,8,4
82612171,587309,9,6
123136734,252383,10,9
100608403,88417,12,11
701006425,101630,6,4
833374564,74759,7,8
797989850,90870,7,10
644541966,69685,5,6
49909390,68677,9,8
833319096,270961,9,8
694783049,65741,11,11
836611413,280391,0,0
9011057,70003,13,10
689446012,187361,10,10
212793694,92306,10,7
211523967,93300,10,8
509566996,98230,6,3
834092334,100920,5,4
476585597,148831,10,11
834061073,84315,6,3
543411007,626522,8,3
834068464,506011,2,4
335395970,99690,7,5
547215516,61533,7,7
119325451,81941,8,14
324934262,107411,8,7
501617946,71773,7,6
833861536,81038,1,3
510637051,63218,9,6
815353052,61065,8,7
540964138,389583,7,7
127503182,0,0,19
510777217,86207,7,7
445272036,67273,8,10
130372006,271757,5,7
79619752,153659,9,7
509633248,68515,10,9
541059434,154119,9,8
834087044,85241,6,5
57462461,90213,10,8
152933807,144635,12,12
