id,time,friends,followers
633951230,541321,6,5
152729319,261570,12,12
152629331,299597,12,12
102658953,271155,12,12
152835356,429270,13,13
6686743,266207,13,12
471388679,1214352,8,8
152579782,254240,11,10
834598119,706239,8,7
57645714,461007,14,14
152594556,268606,13,12
536058651,315860,12,11
122248879,256351,8,8
99951123,261483,11,11
165294418,1935205,11,8
210187710,315888,11,12
152925107,321845,14,13
130335161,0,10,21
152907876,367840,13,13
218606255,1636252,9,8
27547055,275156,16,16
17988715,336293,14,14
152899193,695218,13,12
153714477,742711,12,10
57643661,298594,15,15
215766575,323521,9,8
298850818,342166,12,12
101696033,683138,13,12
581705435,272890,6,6
58384698,463781,9,9
152473739,885475,12,12
152601432,306228,13,13
785714546,316104,9,9
152701701,270639,8,4
50782632,259798,10,10
634049121,358963,9,6
325004518,299535,10,11
580954540,900200,7,4
601610703,363984,7,6
101697878,277181,14,14
171822103,277975,10,9
758004509,1214380,13,12
298850940,264506,8,6
517084992,465083,9,9
167868930,2222753,11,11
57645390,280917,15,15
211476446,345367,11,11
48729646,314701,12,11
210231168,317552,12,12
57637581,312301,13,12
359367132,287445,12,12
152899705,321973,13,13
581991354,637230,7,5
738126914,277381,9,10
77420778,299162,13,13
457996566,322674,8,5
129642403,340750,13,11
479413782,279645,7,3
3357207,869068,12,12
581730510,1639828,9,8
173535116,469716,9,7
57644533,315660,15,15
57648585,270392,14,14
57647979,364772,14,14
210246551,331462,14,14
33901708,408925,12,11
101695956,277623,14,14
210196297,259921,13,12
298830513,351355,11,10
806271508,329225,9,9
178547325,275475,10,6
582415459,7086477,10,11
651557966,1293647,11,11
581704596,280140,12,12
57647056,388602,13,12
142951026,276748,11,10
68885615,275352,14,14
210273752,668045,11,10
113598046,299757,13,12
57652451,277769,14,14
57651134,255397,14,14
67498742,300267,13,12
152957278,1239745,12,11
110769994,813344,13,12
729366319,311229,11,11
57650713,1691998,13,13
581157704,531258,7,4
82641007,261535,14,14
57650455,311195,16,16
836611708,587567,4,3
