id,time,friends,followers
666335369,75130,9,11
836611591,79275,8,9
372588055,247095,9,9
215894158,83476,11,12
519412767,130630,8,9
836611826,183050,7,2
45448662,77857,13,12
114398511,391108,11,9
666376934,86182,11,12
388446633,164236,10,10
126676549,143300,10,10
161818796,99205,12,11
364473822,80988,8,5
529019090,182642,9,9
308874335,256411,8,5
155605564,76106,6,7
135834636,83681,11,13
814954439,93172,8,9
681533901,78781,9,10
836611618,80801,5,8
578768251,98695,6,4
578862997,109162,9,10
365548475,83831,10,12
34002797,95616,13,10
233721644,168111,8,8
836611323,851080,10,10
836611519,259441,5,6
166580407,274483,10,9
109490842,153600,9,6
142865935,82123,10,9
836611707,162152,10,10
121428123,98343,11,10
674365332,278155,8,8
37605664,385778,11,11
745778937,75737,6,5
321749393,73977,10,10
182419430,91614,10,10
8870375,167048,9,9
366104324,91312,8,8
85040950,105097,0,11
364899884,121538,8,8
836611778,110422,7,5
836611387,112122,7,8
164717890,151194,10,7
230316099,1133370,11,11
836611578,245737,6,5
311193990,90191,10,8
836611548,114861,6,4
224703607,209620,8,4
836611661,106710,10,9
815580623,99510,8,6
299140475,92504,8,6
450940178,81130,12,12
645843575,80705,8,6
687043170,83267,9,9
182004703,213809,10,10
836610470,3449600,8,6
255209477,80371,10,8
16848998,84324,12,12
212482452,82832,9,5
152474791,275198,7,7
5403378,168972,7,8
745947566,155036,11,10
260521998,75758,13,13
299091796,89557,8,7
757690697,154176,7,9
836611458,92046,8,8
666800297,79030,8,10
369582108,74247,10,7
144538058,84672,13,14
160303335,76731,12,10
367332819,2110940,11,13
460100517,275306,8,7
74367025,74284,10,10
692506955,121193,7,6
835986014,102811,8,9
587760374,83999,7,6
110707795,152082,10,11
54224892,89361,11,10
836611565,250753,7,8
670827172,80056,9,9
182370669,196621,12,10
448341322,97347,9,7
448599651,96565,13,12
836611768,277385,7,7
166490560,82656,11,10
366084152,0,7,20
836611608,148994,8,10
144760898,178526,15,15
131286355,114104,11,12
132307326,87276,11,12
260523977,79448,12,12
178720772,291533,10,11
735843732,162704,10,10
545085797,99040,10,9
367281833,116691,7,5
836611487,78400,5,5
836402038,115647,8,8
