id,time,friends,followers
188330534,30908,10,8
421458263,63647,8,5
833365370,137158,7,7
75858942,46861,10,9
229210195,586845,9,8
216494843,27956,9,8
418232869,83273,9,9
153413906,72265,7,9
541282526,71968,6,9
23466103,34854,12,12
362902610,74108,9,6
421465759,49977,7,5
25289712,16443,12,10
167233775,26914,10,7
160245287,5070,10,8
54296341,3448,11,11
472285317,21416,11,10
7046522,19825,11,10
52392131,66821,13,8
377309209,10667,8,7
103554040,5123,11,10
541278895,45,10,10
445026172,27788,8,6
249001165,49081,9,3
784723468,7868,10,10
75880845,9697,10,9
30787756,1397,11,11
209980903,20026,10,6
751430796,55042,9,9
711399771,43923,9,8
695343481,563949,6,4
81421130,29988,11,10
59722610,36288,14,16
68022712,4219,13,11
252971941,80078,8,6
317134117,27315,8,7
54407937,5207,11,9
109363152,21204,9,7
445334698,160956,8,7
184524393,1059,9,7
345279230,33936,7,4
153414061,0,11,13
421456017,7482,7,6
