id,time,friends,followers
58114543,1526,10,8
25649565,380,14,14
57402589,1544,10,9
58169508,4656,9,10
71318025,5856,11,11
10361006,264088,13,11
31121729,260134,13,13
8647817,258149,12,11
152682131,259406,9,9
57650631,5501,14,14
502635110,48462,9,7
152733146,1168,10,9
144812175,4317,13,12
123996223,5749,15,15
52927839,2225,12,12
57648574,259547,14,14
132603933,128,13,14
45382523,1510,11,11
152517348,7832,9,13
152898675,14351,12,11
210251815,597,14,13
52581872,259239,12,11
215714706,1599,11,10
152816632,839,9,9
26698523,6835816,13,13
61336571,258659,13,13
152572290,33396,8,10
131196378,10941,10,11
152924113,1147,12,12
3343624,3195,12,10
50603298,4221,13,13
30393195,258490,15,15
67521618,4125,13,13
152731520,258234,11,11
52381291,31,13,12
39476355,1105,13,14
57647406,956,14,14
152929397,11744,11,9
152833647,13899,9,9
152914240,5148,12,12
85052781,5370,14,14
152602879,2058,8,8
152838839,4952,12,13
52389081,584,10,10
152912570,373,12,12
57458174,1633,13,12
52389582,2338,11,10
57588111,259842,14,14
152816496,3285,12,11
57381482,3243,8,8
581208616,1081,11,12
107239727,4203,11,11
298834572,258345,7,11
50633074,3837,14,14
152734227,258125,14,15
152728063,573,12,12
152933453,257593,12,12
45515348,1167,14,14
57590731,0,15,16
49465080,121595,14,13
85053573,729,13,13
152713204,529,10,11
57652964,5480417,14,14
152710945,1151,9,8
152674266,169933,12,12
82399010,260245,13,13
57483932,693,10,10
11981644,376,15,15
152724951,48356,12,12
155842215,5182,12,12
80714841,258425,13,12
152892006,4588,13,13
152801134,3998,13,13
175164152,1838,11,11
52447620,258369,13,12
23515236,478,13,13
56863457,183,11,10
