id,time,friends,followers
152576331,146670,14,14
172996887,109339,11,10
64545408,0,12,21
582418833,149301,8,7
536983017,99729,11,10
298836691,319512,10,8
14752440,100510,12,12
44759589,10801689,13,13
35596814,101686,12,11
582153379,10825524,13,12
298857513,107611,7,10
152929020,91928,14,13
581878040,138904,12,12
47243252,134382,11,10
298830448,348357,12,11
581445405,135391,13,13
6668937,186096,13,12
38464299,271667,14,14
806334318,170383,6,8
130236980,91750,8,8
582721296,92670,9,9
52543618,147440,12,11
601676655,97954,8,5
99748790,10800262,16,16
210235745,86368,11,11
582034115,87052,8,7
210191536,105489,11,10
54259554,155677,10,9
175157766,95525,14,13
57645813,182495,14,14
581670039,259026,9,8
582595130,102195,9,8
57847161,136160,15,15
152723648,85658,13,12
149547209,153631,13,13
582522768,86360,9,9
210195822,10800390,13,13
84198654,119768,10,9
57647225,99377,14,14
129366356,292281,7,10
601848345,125557,7,5
306570235,84593,8,11
549175525,131698,8,6
57607138,129091,13,12
806346945,90547,7,7
601668080,219826,11,11
42084270,84450,12,12
210238570,398138,13,12
581749938,142545,6,2
581000210,85951,8,9
806373026,87329,8,8
132792847,10800858,13,12
45542643,135187,15,15
152236396,153328,11,10
96496965,136381,14,14
206941752,420072,12,9
421488032,257789,8,7
210277727,87124,13,13
210191426,138497,13,13
3708499,209517,13,14
152476149,85259,10,10
582109254,88638,7,6
152660771,246410,9,6
152856918,92088,8,8
138355624,144432,7,7
152821223,100932,8,10
175158467,85972,14,14
832623062,182840,10,10
57644609,146461,14,14
97580405,141913,12,11
58105523,398474,14,14
57583933,99403,10,9
44758807,85800,14,14
57589774,146795,14,14
806379999,94355,8,9
582096594,153505,11,11
57643802,85546,15,15
505458407,234137,7,6
57648217,273403,13,13
582061831,219141,7,3
47711317,118360,9,9
82151443,85453,11,11
155837013,100853,13,13
582772170,192877,11,10
582166276,239610,8,8
57646750,86543,14,14
467425851,111313,7,4
95733034,192788,12,11
57649610,16775860,13,13
581747216,178766,8,6
60709597,86440,10,10
43844025,130330,8,7
120997782,116354,14,14
152788882,127703,12,12
