id,time,friends,followers
152734375,11150374,6,8
224178824,11151951,12,12
500046143,11149782,11,9
152532359,11147411,13,12
836611726,11148772,4,2
152604082,11170188,13,12
833358532,11149061,10,8
643837121,11150358,12,9
806246461,11146807,8,6
57645824,11150292,15,14
806255442,11150329,11,11
152876988,11147972,12,12
262123213,11155780,11,10
10234314,11155371,14,14
152727950,11149243,8,9
6724021,11147801,12,13
634409724,11148528,7,7
152941322,11152780,10,11
633982326,11155828,12,12
152514622,11149444,10,9
152619573,11148546,9,9
152800661,11155576,13,13
152670057,11186516,12,11
833336815,11150635,9,9
99560414,11166159,10,10
58374313,0,7,17
34063879,11155851,9,7
98069289,11150853,14,14
834166757,11148141,6,5
513797237,11148120,7,5
152435771,11194000,13,12
152575402,11147495,9,8
806238985,11146965,8,7
634057689,11240124,8,7
31921083,11149353,13,13
537984134,11153677,11,10
57210819,11155432,10,10
834145044,11148094,9,7
32122350,11147026,11,12
152729987,11147299,9,9
72777131,11147582,13,13
152941817,11161810,13,13
492816945,11150976,8,7
152929457,11146814,11,11
152897493,11151369,14,14
812446320,11151578,7,6
152730145,11146969,11,11
601615802,11151043,9,8
152937721,11147025,12,11
152847241,11147077,10,7
268752032,11147455,11,11
103494559,11158105,13,13
833707789,11148690,9,8
58441606,11155330,16,16
834477483,11147574,6,4
760607723,11153955,9,9
152913449,11151307,4,10
57644943,11150834,15,15
806268305,11260931,10,9
152630303,11147388,14,14
836611377,11147465,6,1
101696665,11147349,15,15
101697601,11159776,13,12
371028194,11189225,9,7
29973009,11162029,13,14
82643205,11147108,13,12
728421287,11153071,8,6
834521065,11161350,7,6
67498802,11148930,14,14
152808276,11147053,10,10
601861111,11150732,7,9
57317693,11149488,10,9
152137894,11146852,10,9
836611695,11172413,7,5
152730860,11147545,13,12
581288083,11147325,8,8
833801937,11150870,8,8
711369299,11147283,11,10
152693194,11149720,13,13
312930188,11148343,10,9
152897720,11151395,9,12
581909928,11166194,8,6
152691095,11148314,8,9
214956974,11154118,12,10
152593449,11150988,13,13
581677595,11147781,10,9
152953965,11156187,13,12
34138437,11149538,13,12
367000857,11195745,10,10
109158504,11148344,12,11
152913088,11153012,10,10
6765931,11154965,11,10
834706655,11181766,8,7
5266163,11153648,15,15
152918815,11155813,11,11
