id,time,friends,followers
155696570,4631681,10,10
134418281,5431636,10,10
152685162,14329873,13,13
57647839,5402769,13,13
152595338,5350630,9,7
152784957,16120994,13,12
25421223,5400255,12,12
152941082,5347593,11,10
81500820,16112564,12,11
833334588,16121058,9,9
12084692,16077984,13,12
52599827,16126623,13,13
152733756,5349062,12,11
61241342,5345728,13,14
58078361,16104603,11,11
152627112,5377590,12,12
152939556,8040312,10,10
19114287,16096204,8,7
135988074,5515733,11,11
52574165,5417139,12,12
54927811,5389025,11,8
745326359,5389928,9,9
439581318,5395844,10,9
52575639,10565441,11,11
598900354,5389222,9,8
147602327,16076753,7,8
152905359,5349622,9,9
520391265,10565929,10,9
130775671,10565359,10,13
603519157,5391237,9,6
152818020,5345796,11,11
152906268,5349562,11,12
45820508,4640494,12,13
833300770,5407291,9,10
265400685,4473411,12,11
184977931,8040238,12,11
30954595,5284509,12,12
349800599,5340976,9,9
179077833,16099086,9,9
152931563,5448881,13,13
57647403,4538600,13,13
152513724,5402856,11,9
149544693,5440006,10,10
33202456,5345773,12,12
152594633,10580440,9,9
58149224,14330681,13,12
132261656,5346950,13,12
601686865,16105916,8,6
152435513,5355691,8,7
152579883,5401908,11,10
49253401,5354298,12,14
210186235,5347065,12,12
58159969,15534544,12,12
680338838,5980721,11,11
152892982,5347692,9,10
57589882,14327493,14,13
37147393,5450783,13,11
57649323,5404836,13,13
152728643,5351877,12,12
298849020,10565899,9,9
37460920,5429875,11,8
152580352,16099694,9,9
152733788,14327312,12,11
152907633,16110445,13,12
806297901,4557469,10,10
152808778,5350772,12,12
29648501,5341683,14,14
534750678,5339763,11,11
54228644,5347925,13,13
260511624,5416382,12,12
133317729,5419496,11,8
3967756,5390493,13,13
52518386,16110394,13,12
52449623,5401044,12,11
58031162,4627990,10,12
107496264,5383939,12,12
58155965,10568830,8,8
58333885,5283815,10,8
58141884,5345913,11,11
45813623,5428003,11,11
534767238,5351075,9,10
534774784,5346059,10,8
57649144,0,14,15
680427248,5451377,8,3
152921603,5385526,12,12
152913957,5347975,11,12
163889821,5417679,10,10
57645010,5349535,14,14
152580351,5387831,12,12
