id,time,friends,followers
7394821,58508,13,12
152884237,41755,13,13
152574957,42365,11,11
152730121,799906,12,12
148301438,42750,12,13
38364873,51328,15,15
152686780,94222,8,7
152735831,56829,13,13
152726575,43240,8,8
142889357,326790,13,13
57588357,54450,13,13
95579753,305042,13,12
152857854,653454,13,13
152694855,53834,12,11
581144282,565648,10,10
152920117,52489,12,12
52584394,77631,9,8
152619822,61808,10,10
152620454,43337,13,12
152940582,54086,10,8
152595895,323330,13,13
44759746,59538,12,12
152710800,43734,13,12
152883119,654573,10,10
57647846,60581,13,13
129617917,58159,14,14
44758749,40278,14,14
52690454,43178,12,12
62237163,54131,11,12
152915265,72100,12,12
3559936,46107,13,13
152907738,42623,13,12
57647217,42344,14,14
152688511,44954,9,11
45820576,48830,12,10
44744820,42728,13,12
35915258,51013,15,15
9357465,41496,12,12
152787899,44205,9,9
57649640,51436,13,13
152937316,51155,13,13
152603865,45362,12,12
44759435,51682,12,12
58104585,43110,12,13
58276577,59440,10,9
152899295,42362,10,10
149532916,76721,13,12
152914478,40205,9,7
152928205,54286,11,11
152898630,55146,10,9
57646910,53945,15,15
152622990,59242,12,12
152882100,45647,10,10
152674085,60192,13,13
152580363,78314,13,13
57652390,325019,13,13
152734037,313119,13,13
298851444,41035,13,13
152713210,40994,10,10
45810647,40358,13,12
60787542,49845,14,14
57652513,57615,14,14
152819009,44062,13,13
99559498,306752,14,14
152601958,52575,12,12
834394489,62939,8,7
57649897,51411,13,12
84313910,66633,15,15
152687139,65639,7,10
298850852,156831,8,8
152576901,55626,14,14
57644999,82765,15,15
152603806,58621,12,12
152685043,41908,11,10
152800650,61206,12,11
84682597,107701,14,14
44758807,44552,14,14
9843576,84651,15,15
152726098,0,13,17
152914080,61945,11,11
147602617,115487,12,11
182227770,52007,11,10
152928720,280520,13,12
139765075,45019,12,11
123855653,59126,13,14
152856585,43855,12,11
152883526,41836,10,10
152850625,51587,10,10
152577171,44426,13,13
152816442,49404,11,11
152723937,55234,9,8
152674810,46182,9,10
152955774,68322,10,10
152714711,64798,13,12
582738763,54339,9,8
82123935,48903,13,12
210195940,45860,14,14
152788361,80183,13,12
132582565,40111,13,14
152727572,47778,7,7
