id,time,friends,followers
441728692,300967,10,9
152858405,303529,12,12
57650146,130669,14,14
199702360,120726,11,7
177100513,113941,12,12
599385495,405688,8,9
152890411,152702,10,10
162434243,343073,13,13
38054162,156510,14,14
138472091,399148,9,9
152818655,132737,11,11
152811278,2181089,11,10
152914297,160352,12,12
47243252,113741,11,10
42071271,195628,10,10
728469541,176509,7,5
98248290,157262,11,10
836611626,242672,5,6
61614807,158051,12,12
152678928,146405,12,12
57647947,302069,13,13
130228791,380091,11,10
44758931,265869,13,13
31538472,307331,12,13
210192229,165447,12,11
49213325,121116,13,12
44758687,366408,15,15
152905949,237850,11,10
298837876,155608,8,6
239766949,126070,8,8
10882815,120998,13,13
58276712,324932,13,13
82403909,157060,11,9
580996823,170132,6,3
210199730,112584,12,12
147840325,130047,9,8
836611482,353580,7,5
126656402,957783,9,9
107658694,153498,10,7
152939682,216572,13,13
742741373,383899,8,9
58155724,137798,10,11
262961594,134720,7,7
836117652,191501,6,2
54587732,368935,9,11
833387450,115675,5,7
128396023,121852,8,10
9677420,119877,10,7
359854339,384344,10,8
152731881,506475,11,9
149547347,159524,13,13
13115150,551411,11,10
57588227,143373,15,15
152660493,303911,13,12
152725164,227964,10,9
580992959,409663,11,10
58038023,123244,8,5
836611727,277885,5,4
128207504,350899,8,11
210186180,160377,12,12
152928219,143503,13,12
85052945,506933,13,12
582288460,228791,7,3
582418963,161638,9,10
21746219,158148,12,12
65295089,324602,15,15
142540082,247174,12,12
812500516,151416,8,7
50856722,347056,11,11
152915153,216667,12,12
57649228,131318,13,12
58154263,130033,14,14
134459668,537357,13,12
168947814,160896,9,11
57068321,117699,12,12
152684787,182448,9,9
581820258,176476,8,10
152821535,135485,13,12
17052029,157667,13,12
729366319,537602,11,11
144702190,134825,13,12
58119634,126314,8,11
105894619,173783,11,11
81478659,384471,13,12
86281617,115647,13,13
199257932,310133,11,10
125326858,124985,10,7
114775504,0,13,22
154848416,350093,13,12
11046610,216411,15,15
50642348,175242,12,11
210258385,409403,11,10
