id,time,friends,followers
582075310,276333,8,7
152928189,5302651,11,11
836611808,143107,5,6
413404566,152175,8,5
152523567,5303601,11,11
71867570,118870,13,13
43719903,225842,10,10
152818657,151526,12,12
673771635,5313028,8,9
69023499,5289735,11,10
365578285,172073,9,6
152655377,5550612,9,7
57652125,363332,13,12
633993930,136598,10,10
833314080,5293983,8,8
831845488,118706,6,7
58167806,168847,9,7
756504073,5336036,10,11
581225546,176477,7,4
57771198,9115590,14,14
836611440,973072,6,4
152929118,5297958,10,9
302460375,168075,11,12
127354619,0,6,21
152524817,253439,13,12
152524330,159159,6,5
298832974,354929,13,14
58270722,180024,13,12
58152010,178145,7,5
31980760,369451,12,11
218101170,5303464,9,6
104756957,340740,14,14
581910846,161272,8,9
804988832,155424,8,8
111088903,9111382,11,10
75108913,339218,17,17
750579160,181174,9,8
152529115,367198,13,13
44755081,339306,13,13
834707092,122303,6,4
210235585,364426,15,15
152914565,136343,9,9
581195968,231130,9,6
132531582,339644,12,12
833579525,5338047,6,6
254067674,142140,4,9
98767626,250347,10,9
153895586,341862,11,10
806326011,171244,5,3
833305244,160723,9,10
58363399,5302746,12,14
582389832,244229,12,12
836611633,341859,5,6
210267455,256043,13,12
292232826,132069,9,7
52452372,142893,10,8
388206054,299564,8,9
152577358,167287,14,13
540789628,339841,11,11
152591781,157619,9,8
130950318,121822,12,12
155815521,122702,9,7
368612888,136451,11,10
150814418,121772,9,9
152500365,5299756,7,8
298862503,665547,10,9
152920812,194621,9,8
581710081,154474,8,7
582159901,191203,7,6
152660771,160867,9,6
317641387,239187,11,8
517249872,146803,7,4
581750906,365671,8,7
45044472,282544,13,12
812487764,160085,7,8
127785477,160366,13,13
57647249,157076,14,14
152576152,5307681,12,11
142170853,5134163,8,3
152797173,408427,8,6
133625336,406385,12,10
152519722,163540,10,7
152445617,369131,14,14
138573055,5306341,11,13
152919426,284572,9,10
634066773,424506,5,6
581332031,158672,12,11
225750037,726649,9,8
834157082,5294894,5,3
128732417,346399,13,13
13969437,5302377,13,12
313863264,1075239,10,8
582240065,123838,7,9
