id,time,friends,followers
152723531,5106,8,6
152593130,2471,12,11
152694267,7155,12,12
152662164,27967,12,12
152565730,996,10,10
41116946,85120,10,8
152567107,3911681,13,13
152899393,3886013,9,13
581238597,3893290,9,9
57608230,4374,11,10
582687261,118885,8,7
28358898,35834,12,11
152621765,8413,8,6
69227938,3894274,12,11
16363510,3329,11,9
58106145,4845,12,11
152934350,1862,13,13
534232696,297,9,9
82656375,555,13,12
61609760,154,13,13
152579445,16311,6,6
152930953,1036599,9,9
102326066,3639,13,13
155830742,1674,12,12
152797358,3572,11,10
152580173,1920,10,11
248666925,784,10,9
152579759,14659,12,12
58412118,3060,8,11
136589715,184,10,12
97088034,2999,12,12
58097293,28205,11,12
57648681,3927135,15,15
152731806,5519,8,9
82132625,847,11,9
152472928,2886,10,9
152577659,623,9,8
36689158,25860,13,12
152919019,2364,13,12
581870267,4754,9,10
152661991,181,12,12
152594504,537,10,9
152513778,3892668,11,9
601606153,3945066,9,7
427231474,3930947,6,5
58021403,74726,11,9
152511283,1610,10,10
152657982,3924,9,7
152911846,37198,10,11
152514299,646,8,9
152934319,1482,12,13
152627189,3892362,11,10
152574347,472,11,11
421480451,3894121,7,6
152566188,175,11,11
152502927,3892653,9,9
152891054,161,13,12
298830506,3936040,9,8
58335843,36002,10,9
3761185,3917487,13,12
152816388,13325,15,15
152523157,4966,10,9
152500940,37272,6,2
152687139,3945266,7,10
128947483,5173,11,10
67749344,15081,13,12
90341195,6407,8,7
152728206,0,13,16
57645428,1971,14,14
58043232,4415,11,10
152730925,4902,9,7
152835517,36075,9,9
152517423,3993254,11,10
40587879,164571,9,6
566394006,44796,11,10
115741321,3914078,13,12
580870573,3914447,7,4
152527263,395,13,13
210253367,9747,11,11
16800807,22290,13,12
152727680,8219,9,9
152819307,4038,11,10
152679730,25578,7,10
57607149,66168,14,14
152677588,1033,7,8
349709425,48987,8,7
152661694,1903,5,8
52572044,36554,13,13
152905117,305,13,13
