id,time,friends,followers
557946795,10947,10,10
742749816,621,10,12
390671990,15055,11,11
201368698,24229,11,11
453866093,5568,11,11
152516295,176654,11,8
160327345,41381,12,12
142730086,37483,13,9
497836682,21053,10,10
528777703,7923,10,10
19680727,4608,11,11
688766891,16072,10,10
549121323,47657,9,9
528222316,12685,10,7
529012118,16408,10,11
154977574,19368,11,11
298809222,16330,12,12
108082594,21613,11,9
162761489,8245,11,9
455796244,3732,13,14
529380555,20194,9,10
368896273,0,10,13
218115360,41008,11,9
156140801,49531,9,9
210981796,12326,13,12
450100101,1816,9,10
833299894,16866,10,11
528856426,22459,12,11
35131690,1204,11,9
450186744,12534,9,10
281323734,4250,11,11
184162852,40234,13,12
421461262,54109,11,12
210985289,21519,11,10
68572828,39701,0,11
223632157,27711,9,11
499810949,1241,11,9
