id,time,friends,followers
152899806,73525,12,12
152129718,68757,9,9
152821033,66260,11,12
582113251,144583,8,9
152912954,136213,11,9
581747174,482637,10,10
787410929,87184,5,8
57652638,339891,14,14
29285703,88171,14,14
24241755,85485,15,15
152930330,104484,13,13
152671118,68012,7,7
152678887,75683,15,15
152838860,72569,11,11
101695601,100682,13,12
152818456,90815,14,14
152732917,137826,14,14
58472458,0,13,17
152931231,93136,9,11
152904650,74111,14,14
57646749,446440,16,16
27114509,558741,14,14
83711320,488782,15,15
152939174,128265,10,9
58277118,364970,9,7
152785223,93203,10,10
152914417,90442,13,13
152912115,126311,11,10
152892957,66817,9,10
152480398,414176,10,8
58290259,107178,9,10
90886068,277685,12,10
582448389,101937,8,8
152787815,98262,13,13
696027944,102931,6,10
152575905,145156,11,11
65273873,179458,16,15
58122486,144127,17,17
152839745,71003,10,10
152688511,413167,9,11
25558173,268133,13,13
298838759,143760,10,9
58170317,177785,13,12
152676890,89453,13,12
16331187,487355,13,12
152604241,366792,12,12
152592038,547870,9,9
12136895,401506,15,15
152892471,110647,13,12
152670152,113390,9,7
19706375,93794,13,13
152929472,104522,11,11
152921173,83290,12,12
152797609,104937,12,11
152503721,559275,14,14
152934373,234862,13,13
215740334,370717,9,5
43723980,854188,12,12
3708499,134480,13,14
28431976,147981,16,16
152580672,366674,14,14
129786686,130434,8,9
152935029,116240,12,12
32058155,102510,13,12
152834420,90371,13,13
152787704,83278,12,12
58152163,110945,13,13
152674986,81339,14,14
57650489,106120,14,14
152904520,137201,11,11
28831811,104306,13,14
44753232,187559,13,13
152833195,449207,11,10
152575364,85477,11,11
57647481,88183,14,14
581419480,486659,11,10
152579280,86891,12,12
210228629,70256,13,13
758047932,102170,8,9
152858254,76181,14,14
101699134,77262,12,12
152932691,132027,10,9
152883177,77795,10,10
152577960,87318,9,7
57652137,414215,15,15
152797864,66129,13,13
148255581,84303,11,12
210235945,91286,13,13
64962083,115535,14,14
57644483,558594,15,15
298837925,67678,7,11
152840072,79935,11,11
210277912,69271,13,13
4003976,112254,13,13
152579052,83176,9,9
