id,time,friends,followers
57606674,15169,11,10
530585184,10392,8,7
54388804,46753,9,8
124846015,6803,10,10
52575409,139602,12,11
581315372,9314,8,7
212359559,75070,8,6
6031759,14775,9,11
128502646,3104,12,12
58045313,4276,11,10
10849707,58615,11,11
54387653,15052,13,12
423413484,4754,9,9
643019596,11660,10,10
58422167,48873,13,11
45808437,19121,13,13
57770797,8289,14,14
45161208,7259,11,12
58022460,9318,13,12
298855938,4524,7,6
541451757,18806,5,3
601653948,45486,7,7
833551072,3737,9,9
56478485,4818,9,9
17142730,14539,13,12
20562944,41201,12,12
5444298,4484,13,13
644062878,6659,7,9
113486827,54836,8,8
82652744,4522,11,11
58435821,30983,8,7
5581510,20655,13,13
298849596,3077,8,8
422933097,19635,8,8
54377292,41496,11,9
50614647,8686,14,14
23261119,49627,12,11
123056604,35032,9,10
24054529,138955,13,13
541465609,21596,10,10
152594130,3314,9,7
205884894,20404,10,9
129268535,3588,10,12
130506811,55345,11,10
31542441,49156,11,11
103250055,11410,10,11
58035385,139052,9,8
52538592,7674,10,10
45163655,8812,12,11
68421087,101813,11,9
205884966,5714,12,13
58177054,9050,11,10
58173239,11373,10,10
40041351,11491,12,10
58090792,48436,9,8
45162026,6038,12,12
152596395,8354,11,10
93641412,43381,10,10
81968494,12744,12,12
60280190,14965,9,10
35137894,83991,13,11
58300595,3048,9,9
421520356,136419,6,6
58015960,37990,10,9
152602332,13618,11,11
57606465,27827,11,10
58304914,21184,8,10
677449485,3302,8,9
55243852,5072,9,8
58169027,49760,10,8
298832003,5014,8,8
299164321,3868,11,11
58444021,57000,9,7
677189348,42779,9,9
102271693,48340,10,11
46943495,10351,12,10
333309823,73311,6,6
533136394,9616,10,10
56647395,11118,11,10
56532609,48025,11,11
677204008,9793,9,8
127279065,12523,12,13
67993523,11986,10,9
152629206,41532,10,11
152932719,5018,9,9
60249623,11539,10,10
421476495,4295,10,10
45018605,61202,7,2
58281175,3178,10,10
58396148,6116,12,11
566558511,50930,6,5
59190086,10629,12,11
127261426,0,12,17
