id,time,friends,followers
97087621,18956,13,12
192322465,8419,12,12
210195636,0,14,14
143891,13360,12,10
642508677,21043,6,6
42138013,10698,7,5
205890880,10872,8,9
152604196,35383,9,7
251895211,20653,8,6
301961801,11206,12,11
45163565,42279,13,12
54393787,12121,13,13
205891098,19177,11,12
205882170,51133,12,11
58261550,21275,10,9
30968224,18596,13,11
84135394,24143,9,8
59846495,34147,13,13
89449257,14101,11,9
210243284,10419,10,10
219586839,18518,9,10
205884883,8136,10,11
65384799,12190,12,12
205885034,32946,12,12
834555718,81591,7,7
30936912,15480,15,15
677345678,37378,9,8
639573440,20434,7,6
677277824,13603,9,8
54246943,39436,13,12
57605385,70976,10,9
155100601,10021,7,6
71260844,9237,10,11
298189280,809718,9,6
58156665,12488,12,12
302663185,25179,7,7
640878346,26670,10,10
258106569,19190,10,7
54407364,10243,13,13
73690719,31681,13,12
42041892,14272,9,8
158012571,8429,8,9
152432918,16658,13,12
23650443,26919,12,12
56947252,27575,12,12
833323848,14886,10,10
45163655,39980,12,11
58404555,16558,12,11
13638069,8682,12,12
58298995,19632,12,11
299333064,12576,6,5
541457194,28131,10,9
58075580,9526,9,7
677282345,11573,9,8
58263642,19975,11,9
298849116,14765,8,10
205885031,42942,10,10
54407502,14707,13,12
142769532,9257,9,8
298849666,16285,10,10
36313964,14512,12,11
57649281,10770,14,14
96884653,14258,12,12
58111876,10967,11,10
58315002,17898,13,12
670398466,22785,11,11
21659249,9795,12,12
57994032,8671,10,9
132132941,14644,11,11
33562318,13988,10,10
668698641,10227,8,8
57606739,48992,11,10
56954549,9938,12,12
57607824,11431,9,9
299417439,16911,10,9
52582630,35029,11,11
421460046,21273,11,10
41962943,25643,10,8
205885167,12850,11,10
58409205,14428,11,10
99924559,22139,12,12
30121780,13048,12,12
579230194,106462,10,9
54373744,14835,10,10
58396148,8179,12,11
299700478,28841,9,8
58088770,31069,9,8
25501170,9024,10,9
