id,time,friends,followers
836611576,291125,7,5
836611590,291120,7,5
665097900,294046,5,5
690989616,101329,8,6
301967234,343268,12,11
14071575,104896,12,12
58160153,131225,10,9
754521520,301789,7,4
143895288,113614,8,7
836611401,285923,7,5
133489501,244312,11,11
827818410,294038,5,5
806170803,342160,13,13
836611696,392602,7,0
756794047,298677,7,5
836611871,285919,7,5
178207254,89624,9,6
815305191,301758,6,4
295340774,535670,13,12
166744882,199821,9,7
85795340,108126,13,13
57335355,94042,10,9
646867144,394527,7,2
17521543,146439,13,11
152713123,343273,11,11
534778900,244916,12,11
834168208,600791,7,8
128688238,0,10,17
836611856,181070,3,3
757652071,301783,6,4
534770221,86677,10,9
756794045,301941,7,5
26466683,257954,13,12
163998102,242380,12,10
152891963,90233,10,10
307939853,301780,7,4
665094943,314438,0,0
184977931,198557,12,11
307480727,390310,8,3
58010365,198942,13,12
836611620,209246,7,8
177628302,105155,12,11
90887772,258139,12,11
23624761,127826,11,11
65438553,109865,7,4
833321047,100731,6,8
504772622,96061,7,9
195645403,298682,7,5
534879821,111541,7,10
836611691,291129,7,5
836611421,155922,6,6
836611422,285914,7,5
58264689,126388,11,10
568590562,302051,7,5
836611610,298690,7,5
240742477,298695,7,5
836611554,291115,7,5
754578193,392703,8,2
687275360,294033,6,5
534751496,88159,6,3
534766087,124128,10,7
581161639,362373,8,4
128164488,299368,13,13
152816212,203534,13,12
163880322,537280,10,9
129653246,95500,12,13
52582253,343463,8,7
665103161,302154,7,5
57994201,89251,11,10
58031162,198728,10,12
836611603,313475,0,2
560005241,393468,7,1
152835888,252573,12,12
307649250,393797,8,2
313527055,294042,6,6
152941657,87596,8,8
15979479,105361,12,11
737448047,112175,6,5
836611545,365669,5,2
174702531,93394,7,4
57993956,242672,11,11
814064892,285927,7,5
389620718,393677,7,2
120132520,152724,10,7
60275940,114470,8,9
307939848,392819,7,0
2220216,100464,10,8
687315464,301763,6,4
836611672,86754,6,7
836611330,390634,7,3
432679346,394632,7,1
58431863,343205,13,13
534766801,349663,9,8
319926211,535715,9,9
534773695,120659,8,7
