id,time,friends,followers
814943565,25764,6,7
579005778,95810,10,10
57467053,67256,7,9
321585897,40166,8,12
578862997,98968,9,10
21090855,10520,13,11
226892561,10375,8,10
835782558,28008,9,9
462820009,14218,9,9
302125319,13429,7,8
17486539,6911,13,12
28015523,47790,14,13
798022103,49051,11,10
756500834,93663,10,10
113610044,47487,8,11
113610094,482035,9,10
528947818,17122,7,11
814943962,113503,8,8
685182962,465,8,11
129366397,107026,8,12
578961868,42067,7,9
207058504,16044,11,9
299452728,14336,10,10
741386290,21282,6,9
321836181,0,8,11
54627422,90739,11,13
129366493,26973,7,9
57639208,91065,13,10
