id,time,friends,followers
700900025,49330,8,6
383398552,36876,11,11
239370705,136664,9,6
161647530,38986,13,11
149337097,117725,12,11
459299839,129644,8,6
836611730,146275,2,2
128228893,86699,11,11
166575977,45017,10,10
94901305,41614,13,10
814608735,106344,10,11
298806934,116132,10,11
2255073,119644,10,10
151642824,51416,10,10
182159757,102881,8,8
84163739,47339,12,12
24486362,35308,11,12
61065851,39314,12,13
144540590,35117,14,14
497785707,148422,7,5
164396841,43133,12,11
78847209,51436,9,11
68070491,116104,14,15
253450584,34991,11,11
232872245,184072,10,9
819252227,133989,6,8
226466193,180793,5,2
579047941,119426,9,8
2890421,41127,15,15
113507838,40065,11,9
107299730,95962,12,11
50587618,121418,12,11
92522932,69967,10,10
23412952,48417,10,10
350143873,64433,10,10
23401555,50501,12,9
85641693,0,16,17
155700333,92005,10,9
152633615,664062,12,12
84372390,202200,12,11
412237643,241824,9,7
289186554,42231,12,11
265160146,38855,7,8
291521751,40076,6,3
127448702,57854,10,11
193743738,195653,0,7
579037497,40094,9,10
540735418,179897,7,7
115936454,55765,13,13
225407411,98760,12,10
131065077,96361,10,13
571783216,36960,9,8
159897504,59998,12,13
579233194,51075,12,12
130988542,97296,12,12
192179635,207425,11,10
217184041,110872,12,11
689360385,51579,10,10
302103590,150713,10,10
426958015,112999,7,7
298810621,38665,12,12
11181298,37420,11,10
336735373,123188,9,9
453149913,50126,12,12
155566314,34620,12,12
221241111,36555,10,7
836611514,35258,4,3
579062387,52065,10,9
231380910,194441,5,5
156359966,111014,9,6
451114292,99731,10,10
155718084,55704,13,12
34953225,101607,9,9
99915036,42497,10,11
114396256,93500,11,12
298807278,46717,12,12
130547654,36205,10,10
54580610,41573,11,10
434665723,53943,9,9
298809607,35036,11,11
218110377,202096,5,4
159902305,41177,11,13
454681095,37102,9,8
15002279,122802,12,12
289191857,53475,11,11
579131156,104155,10,8
48446760,211062,10,10
729906306,35975,7,9
156210499,53370,8,9
216071760,100694,12,12
836611699,126220,0,3
579208112,41921,11,11
155719803,56705,9,12
17344091,58729,11,12
40305217,48792,10,10
384241629,124375,11,11
519884851,41616,10,8
