id,time,friends,followers
14057604,6044,13,13
498212491,34243,7,6
152595670,1858,11,11
152595627,7030,13,12
147602251,5760,13,12
152595439,45608,12,11
57647823,3605,13,13
581810155,4116,12,12
154929699,3246,13,13
58088001,3168,11,10
32842064,0,15,15
57651633,3239,14,14
57651345,4011,13,13
50619300,3453,14,14
102487524,17452,12,12
71256536,21944,12,11
82115564,4726,12,11
36251652,2243,15,15
201861722,1503,13,12
15280315,11074,15,15
210238734,2470,13,12
58147328,43905,15,15
163897161,10365,13,13
85794999,10057,13,13
152691698,7052,9,10
57646681,2855,13,13
57651805,3894,14,14
152680827,1538,13,12
152681164,5836,11,11
581443702,3528,8,7
789635592,24086,7,10
175500588,9133,14,13
152595418,3730,13,12
34951436,14863,15,15
152926174,43812,13,12
37353760,2568,17,17
215747976,282045,9,12
38636995,14234,15,15
27060471,7183,14,14
31218196,2442,16,16
421480271,4383,10,10
107492565,11299,11,9
57848882,3286,14,13
152940920,5880,13,13
833832801,57848,8,7
152904585,9181,13,12
57646250,4014,12,11
152688282,8652,12,12
210191698,6611,13,12
25641400,14424,13,13
210244787,1812,13,13
152817734,7505,12,12
165257699,43637,10,10
57649521,3039,14,14
301963335,16119,12,12
152595225,9114,12,12
219709659,9862,10,9
98719901,14187,13,14
581991812,11480,9,13
57650259,6179,14,14
152621799,4247,12,11
155875569,5617,14,14
152879085,2898,13,12
516659573,2982,13,13
145457024,4375,14,14
210208599,6092,10,10
210220866,14248,10,9
42078073,4963,13,12
83730677,3096,13,13
153477969,2988,11,9
152485750,7044,12,11
35161557,7042,13,12
61789964,6210,14,14
57649856,5638,15,15
301957964,8384,12,12
57643574,1499,13,12
152352736,3038,10,9
167800148,13980,9,10
95323819,7071,11,11
152731637,32505,10,10
152579449,1725,12,11
152734578,6322,13,13
152575780,8760,12,11
57647959,3766,13,13
813466884,15036,8,8
152930523,6974,13,12
41688760,8284,13,12
581091960,3121,8,8
558382784,16475,10,9
74557542,13833,14,14
155842215,13943,12,12
601803390,3969,11,11
287175526,15757,8,8
57644333,15737,15,15
57650038,14579,14,14
758764210,21113,10,10
