id,time,friends,followers
47534050,336708,9,9
73925014,407479,10,8
217184772,209042,10,11
836611570,763311,4,5
165374947,234094,12,5
747200252,275361,6,5
58018172,1929556,15,15
45045741,296808,9,6
77603259,452281,10,10
72072632,13931038,13,11
665949269,509717,6,3
151786702,688948,11,12
436168072,538498,8,4
351629349,415085,7,5
10324829,590860,15,15
44936972,309393,10,8
932143,474337,10,8
45081383,3422301,10,5
57068825,1530584,12,12
7052254,575435,12,12
747139660,7653332,1,7
602510678,2874183,11,11
167434983,247123,12,6
200058516,301458,10,9
747170620,831597,5,2
834745706,199982,7,6
665988473,356114,6,2
727970474,292170,9,9
344515944,196511,8,4
44411499,286402,10,9
58027124,485102,13,11
229367354,812905,13,11
818073564,336980,7,8
80355520,604858,14,14
13055140,572211,9,7
21428347,1598125,13,13
82529065,395408,12,11
40120472,450168,7,8
193311325,459602,10,6
65385355,595734,13,13
185611586,396588,10,6
21007208,205880,12,13
814708503,500374,6,8
484004827,279767,7,3
836610469,546975,4,2
836611723,580149,8,7
152603940,596403,13,12
502256367,236832,7,4
81761389,1530887,12,12
201222268,374450,10,9
747156158,281230,6,3
51304924,496199,11,9
32654305,5108878,13,12
545583325,226603,10,6
665977780,310305,4,6
665995002,223029,5,2
497126848,245086,7,5
602522088,1383446,8,7
836611749,426780,3,0
104836558,224374,12,12
8636948,521269,13,12
54682028,330070,11,8
836150177,310470,3,0
45201161,197265,6,12
152579223,592428,9,9
546535715,524032,7,5
401840276,870779,7,5
57070175,233939,7,5
119882782,221649,10,14
836189020,252489,7,1
152732457,592098,12,12
4486787,0,10,12
56681876,488571,7,2
6230522,199410,11,10
581741240,681184,10,9
57070177,625014,6,4
665947840,346127,5,4
19581947,502142,12,10
89205330,3659209,9,6
665966405,277269,6,3
781880158,200016,8,5
152892631,591199,13,12
665955236,221002,6,4
403345348,217814,5,5
57591254,482925,12,10
747215529,534565,7,5
50871114,484963,13,10
32026688,205953,11,12
600617427,487580,5,3
152817248,224319,13,12
473525115,538239,8,7
300420496,248111,8,4
23648574,257794,11,12
