id,time,friends,followers
757666969,2307,10,9
44972836,604,9,8
134014977,4150,9,9
572430894,17670,11,11
6663374,28004,14,14
7193525,144,14,14
44560945,4244,12,11
321504293,2135,10,11
194457669,529,10,9
84916153,41563,10,7
139730837,38441,10,10
6495051,721,12,10
40059877,41907,12,11
28103849,206,14,15
57434670,2974,13,13
15501978,1804,14,14
113238487,34233,13,12
37149635,302,12,11
69024989,13319,12,11
741689448,3112,10,10
48725455,2570,10,10
65475323,223,10,11
32371629,1026,12,12
57454196,48388,11,9
836611499,10014,4,2
261843179,58088,11,8
39077025,36778,11,11
47418454,39167,11,9
57364181,3438,12,11
531805293,28983,10,8
742602030,2172,9,9
26370476,47735,12,12
231293052,1473,10,10
774332905,13914,6,5
128491444,37766,13,12
30397133,10536,13,12
231578134,13695,10,9
129895527,452,12,10
161152650,26771,10,10
106986987,3859,11,11
44651446,0,12,13
57334291,34071,12,12
502160748,7000,9,8
155313361,39894,12,11
44861150,8778,9,8
52561340,287,13,11
20658564,61396,12,12
44539420,4643,10,9
27692775,98512,9,9
636984315,44169,7,9
836611801,35649,5,4
83237300,21308,11,11
57362815,64228,9,8
203320294,55961,8,7
636971407,6974,10,10
38764516,51673,11,10
836611668,46681,8,7
60363981,8668,11,10
6249365,17767,10,10
48028978,9615,11,11
43774674,47992,11,11
44941572,51096,11,10
44845515,2203,9,9
218296385,605,14,14
305010919,3749,8,6
44753692,2263,12,10
36012649,1428,12,13
635341758,6164,9,7
44174866,7378,10,8
167430091,1965,9,7
46765557,17293,10,9
216084613,1404,10,10
680868366,54248,7,4
49192101,111545,11,9
161490838,3031,10,10
44788164,28839,9,9
129507783,48053,10,9
252782553,56256,10,8
44943833,81285,9,4
86314010,19751,12,11
113125893,646,12,12
690193914,36222,9,7
9615278,12477,13,13
123143800,12509,10,8
57485874,420,13,11
44727508,1686,9,7
50876200,17587,12,10
686119125,13029,9,8
217192351,8672,12,12
42113788,73037,8,7
57385282,51400,12,10
62025505,37885,12,11
205151429,3789,13,13
128948173,6474,11,12
