id,time,friends,followers
580976508,116916,8,4
145456326,95660,14,14
12625720,93231,11,10
177986750,97731,9,9
50594432,371075,13,12
152904908,243246,13,13
581436672,98712,8,10
728485601,111030,6,3
44818431,99640,11,7
67498673,4504990,13,12
302442536,91556,11,11
152712338,89570,13,13
806249244,91068,10,9
521110394,98946,10,9
40280441,185791,12,12
63077184,110274,9,6
130443937,172518,13,13
582871698,137518,11,11
152621112,118616,10,9
581878736,89604,8,8
168882144,90933,9,9
203955223,95069,9,7
152785275,93194,12,11
581253713,106192,12,11
15659139,0,14,20
129525291,124506,11,10
601659850,120887,8,7
302895498,89507,7,8
67613156,87460,13,13
231572884,214301,10,7
555239947,564406,7,7
152730795,172516,7,6
96552396,98700,14,14
152932500,101981,13,12
152857347,174805,8,7
152700456,88094,10,10
152629003,92394,10,9
57646059,937622,15,15
9775260,94086,10,10
57652167,96380,13,13
630607568,184493,8,7
127431473,169732,10,9
731975040,99665,9,9
344639840,97939,11,10
152505016,100868,9,6
581957928,139674,9,7
26828422,324993,12,12
219819657,129012,9,9
57596417,105518,12,8
582379336,120542,9,8
215739328,89736,9,6
29941625,95216,13,12
57849059,243082,15,15
91985428,100166,14,14
210187943,103927,11,11
210253444,103043,13,13
152812551,103621,12,12
177451090,118347,11,8
582390536,118236,8,6
581697819,106186,8,7
52576417,100314,12,12
581054059,98086,9,6
210238529,118656,10,10
676768666,114262,11,10
210278052,88349,12,12
31092755,4976809,7,9
581318330,127512,7,0
152856154,89255,10,9
74173540,112417,12,9
581745105,200510,9,7
47129395,125397,13,11
634148871,89736,7,5
10939181,1925951,12,11
15104225,980601,14,14
490439515,96416,9,9
97582359,105936,13,12
582049326,370341,8,4
224337906,153509,7,6
57743196,138734,12,12
582089431,245708,8,10
129074920,385067,7,12
298856280,103620,6,12
64877328,106625,11,9
24056970,188964,12,11
143079779,108131,9,7
152816924,260173,7,5
470281381,108062,8,8
233780214,105370,8,8
836611872,268016,5,4
581221699,95790,8,7
60276317,128723,13,11
833314558,98205,9,8
44759164,107963,13,13
65445320,119100,13,13
145456683,89714,13,13
