id,time,friends,followers
205885473,12527,13,12
152620654,4131,11,11
4838900,1909,10,10
299499572,7467,12,12
54396470,2553,11,11
976150,1490,12,12
45226339,1386,13,12
57645883,3302,11,10
152656102,2642,12,11
7968377,1638,12,12
98772421,4369,11,10
57636011,8058,9,9
59846495,4542,13,13
50651829,11234,12,12
89449257,7756,11,9
205885406,6028,13,13
219586839,16724,9,10
169528108,3006,12,9
45162109,0,13,13
298859445,30825,10,11
122748397,18760,11,12
152565869,29989,11,10
253911516,2952,8,10
128732460,5708,12,13
56907386,10967,12,11
57580043,2155,11,11
788846099,16712,11,10
185889826,24366,11,11
155415950,7981,12,12
30954595,1481,12,12
16159527,29211,11,14
50634850,5535,12,11
152892204,3263,12,12
72843371,11268,14,13
160437175,16685,8,10
45162036,40732,12,12
73690719,1619,13,12
39795715,14786,11,11
5438898,1890,13,13
28058172,3253,14,14
56868999,34808,13,13
205885099,1714,11,11
36688874,35000,17,17
18292286,18530,10,10
298850845,2028,10,10
13498687,9089,13,12
42106086,19487,13,12
205884893,18202,10,10
50191998,2282483,7,5
54398136,3335,12,12
27403938,11707,13,14
81377724,32123,10,9
26383740,1951,12,11
167840892,2061,10,10
65499074,5613,13,13
472808859,22541,8,9
41693137,20152,11,11
3651689,29421,13,12
45161830,7620,12,12
138188584,41015,7,12
123290393,4143,10,7
152877613,5049,11,12
152713210,3316,10,10
10983468,8719,11,10
152602332,4902,11,11
11875775,3852,13,12
57771013,2220,10,10
57609742,49620,11,10
82643732,6682,11,10
28104089,13118,12,12
58263865,6930,11,10
152881023,3526,9,10
677184131,2108,10,9
421466135,5134,12,13
64562913,10074,13,12
11984269,37565,14,14
77740734,12950,13,6
4744731,10833,12,12
601650253,7992,10,8
56937114,31263,13,12
57305916,5048,13,12
301972263,13231,8,8
152596585,5470,11,11
421462298,16092,10,10
7437188,6136,13,12
56907330,1744,11,11
27880391,12121,10,8
152362804,32714,10,10
16523641,3619,13,13
152689132,5070,13,12
62433489,16852,11,10
152503440,54288,8,6
74614241,18001,12,13
58492656,13602,10,10
58246033,7095,12,11
12784702,26130,11,12
58112640,9462,13,12
54413601,5558,13,13
