id,time,friends,followers
580931160,38616,11,11
12786433,31923,10,13
548618145,9781,11,11
179984266,32137,10,7
152687774,29975,8,7
74414137,688273,13,11
148543880,34214,9,10
40971469,69647,10,9
99951088,53963,11,11
581488082,29885,9,5
711983522,52332,8,11
67609658,38457,12,10
57069296,13454,9,9
568652,30054,7,9
99771765,38876,12,12
93667981,95682,11,10
34597473,39089,12,12
801308893,121065,7,8
152566444,11682,9,12
558161511,5057,9,9
65612597,22247,12,12
110692159,507660,13,13
134144793,31346,6,10
58370845,53873,10,9
29996647,46761,8,6
79041217,124088,10,9
34482747,34082,8,9
128937884,174780,0,13
33600196,29937,14,14
56949859,31178,11,10
349757140,508152,11,8
99759329,40672,13,13
19306214,46415,13,13
15183560,0,17,17
34677131,4522,11,11
839512,30977,11,11
442168518,34142,9,8
142548928,38442,11,13
13777963,29837,11,16
15582728,502443,13,11
37509948,33994,11,11
58301503,38126,9,7
16978988,56362,13,12
82016931,688163,13,13
152896143,45952,8,10
30951691,38255,12,12
7541547,38252,12,13
126614111,40944,11,10
14134899,92449,12,12
8923485,19765,11,11
69278558,780650,11,11
22782919,15916,10,9
57769244,44884,7,9
65492063,123827,12,12
121372274,6142,10,10
134686014,29871,9,10
152579676,42745,13,12
152728660,38108,10,8
155823353,39243,11,10
152898729,508091,13,12
210271514,6117,10,10
93903902,26288,11,11
314416225,502814,12,11
57381482,32028,8,8
16211609,502595,13,13
10912518,183244,13,12
149552160,502492,13,13
101637715,32851,1,0
139708553,38328,13,14
26036326,77781,13,13
45515549,18906,12,11
3888256,502416,12,11
84456442,41951,10,8
21913896,14919,12,11
200031083,205548,9,7
472335502,37916,10,10
167800495,35903,8,7
31532837,30277,8,10
12248988,4970,13,12
210192412,4056,13,12
217175326,30171,5,8
442187757,507127,10,11
57488012,38810,10,9
57420015,34702,8,7
533377602,31650,11,11
785134154,135010,9,7
58001913,31500,8,7
99924497,30395,12,12
35404594,688275,13,13
8480869,29911,10,11
