id,time,friends,followers
23011503,63032,14,14
192322465,128990,12,12
130632741,82415,5,11
756867101,76970,11,10
152937331,103129,13,13
102658953,173117,12,12
545298385,61460,10,9
57651715,124230,13,13
580984194,35419,10,9
217136539,35326,12,12
133788651,7933,15,15
130329622,14925,14,14
152726585,128610,13,12
152524714,102611,9,9
152480424,117895,9,11
27123503,80135,13,12
155919249,85497,8,7
152474857,53950,10,9
152501181,134169,9,9
9116942,119173,12,10
152575946,10983,13,13
540766217,93161,9,8
633995053,119288,6,5
155827764,87649,9,9
152807809,34967,10,10
32555912,134343,13,12
128935887,78854,12,12
210282196,91114,14,14
582448389,135365,8,8
133350268,119355,9,9
38366759,12532,17,17
747340017,20772,7,8
694020066,739030,8,8
152566036,45356,7,6
582131599,8750,8,9
21112052,75711,14,14
99810349,135442,13,12
80497299,100751,12,11
152876347,16838,13,13
58021403,53594,11,9
319190431,209766,9,9
152912290,37339,12,13
642402650,117456,9,10
94104271,109443,11,11
71743193,75016,12,12
58351246,86210,10,9
108107129,117302,12,12
57652390,392302,13,13
152660493,81723,13,12
601642102,8966,10,9
152499887,145823,6,5
210192265,131718,10,9
145457024,135432,14,14
19850424,135057,13,13
57579250,15364,13,11
58149311,111543,13,13
89095318,54858,15,15
224313687,51299,12,11
82643211,112202,14,14
52572606,51561,13,12
152808701,52526,13,12
103537386,131263,11,10
580921661,127078,10,10
359435398,127354,7,7
152954989,92711,12,11
302428010,114411,11,10
760970250,14023,6,5
57646805,49803,10,10
25539012,573372,13,12
152683965,97690,8,8
813394152,77602,10,10
601637356,0,7,9
580963751,74598,10,8
57645630,19912,13,13
390109991,83626,13,12
152631327,11012,12,12
152446581,92575,11,11
152431732,79818,8,6
152446907,30979,13,12
10784409,117032,15,15
581063599,94303,8,8
174616387,133703,10,9
37121820,119144,17,19
421465909,17856,12,8
145458546,112952,14,14
152811792,16161,12,12
131568971,51102,11,11
176741194,128899,13,13
58320483,131911,12,12
742589123,71339,6,8
