id,time,friends,followers
421485723,15635,9,8
24253636,91187,13,13
298856288,269196,9,10
210230614,184626,14,13
1794024,255372,10,10
152691732,284334,10,8
23300100,420216,12,13
357061813,51221,9,10
218131725,48574,9,8
152713317,88536,12,12
421491802,586692,9,10
44750375,78737,14,14
326864407,152455,8,9
836563726,290829,6,6
57583399,92709,12,11
55249062,1046481,9,10
152567527,177953,11,10
55241220,222236,12,10
72471441,154915,10,10
57648574,176332,14,14
223873876,255796,9,9
165029267,627844,8,8
37344349,155068,11,9
54298127,177379,12,10
175000864,23475,8,10
16188084,54280,10,12
73198614,1099056,12,12
152856989,260983,7,7
48919353,414721,10,8
8858779,560297,13,13
147873229,256348,12,12
215877518,536337,10,9
637299707,93424,9,9
167482499,23373,9,8
659078573,178795,10,10
79037525,1099629,12,10
152677234,427851,8,7
85647320,260193,10,11
121549639,45239,12,13
51686434,274325,11,11
13549749,484636,13,11
6852339,61269,16,16
326864426,0,8,10
50189012,482454,11,11
54434215,108637,9,8
38532653,255308,13,12
107496206,178432,14,14
69674504,71437,12,10
822388572,52512,7,8
121695362,656771,10,9
136556712,407704,10,10
421476914,177911,9,9
298857675,261591,9,10
9493076,525571,15,15
54490296,532840,13,13
152673843,525630,12,12
52142570,277771,11,9
65454606,177233,15,15
152820536,260961,14,14
81765786,382514,8,6
298856559,49823,5,6
548684606,526143,8,7
11915163,395477,10,15
152714446,163727,8,9
421479878,16331,10,8
55562699,261226,11,11
57605885,586132,8,8
590258234,263069,12,12
22232028,559504,15,15
24970145,255151,14,14
25373951,1101083,12,11
127709632,409725,7,11
9501017,155068,11,11
607676251,189481,9,8
566584579,23075,8,6
32868840,1349183,10,9
152727030,176419,13,12
5365543,585655,12,12
43763404,585692,13,13
667219313,504275,7,4
58077051,443469,9,8
58096101,274023,12,11
6426493,652025,11,10
299088266,114023,6,3
16302718,20611,9,10
152544971,258900,9,8
298836549,92625,12,12
5597287,608810,6,9
92513586,157091,10,10
477867615,19145,8,4
421480197,438660,4,2
534764543,261028,11,10
701113789,376201,10,9
57650442,80157,14,14
783320421,16753,9,8
14331233,249121,10,10
43802226,559635,12,11
742316393,274814,8,6
