id,time,friends,followers
131118651,79601,9,7
114699582,79904,10,9
710818615,27019,6,7
57476851,803653,11,10
60274374,24554,9,11
167842177,51596,10,10
60282741,26731,9,9
61241342,50710,13,14
374488901,37022,8,5
60272522,20345,12,9
17714499,58903,12,12
57068867,59542,10,10
72462300,28765,8,14
223852854,25028,8,6
2294407,61207,13,10
12143142,78660,12,12
36119626,29122,13,11
16344742,41319,11,11
142732022,64,10,5
558702893,21743,7,7
111434241,516333,13,10
20579537,48818,13,11
534879821,55193,7,10
508907095,156,9,9
687027810,23287,8,8
60286369,49184,11,10
149538647,25001,11,10
298852325,56206,9,10
214285331,54857,9,7
130834457,4559,9,11
49177933,55609,10,6
6178600,68498,12,12
497805797,84038,9,6
374479953,59647,9,5
16471314,63256,11,12
5178249,58272,12,11
154801275,944,10,6
60286757,68277,12,13
228018623,11711,10,9
8105911,43247,10,10
497851625,0,9,12
298829645,109868,9,9
217232614,96880,11,11
534757261,53101,7,8
54632807,126763,12,8
51263144,35154,10,8
31260920,86992,10,9
534760941,57123,9,11
7518660,328,12,12
124316618,107978,10,7
31933873,79189,13,12
155430584,47040,9,5
68001678,803836,12,10
