id,time,friends,followers
152576012,2537,13,13
155827563,23949,11,10
152581133,30687,11,10
82435733,82541,14,13
152512617,11974,11,11
210191345,11443,10,10
582083878,12369,11,11
105157453,5231,13,12
32842064,0,15,15
152930330,23767,13,13
50619300,12028,14,14
298830332,24079,11,11
152630194,2448,12,12
30450976,4743,13,13
152933844,83051,12,12
74691020,1934,14,14
149772583,23940,12,12
58079507,1643,14,13
81478232,5155,14,14
130358191,71925,12,12
152934350,23750,13,13
152632333,2837,13,13
65314703,1962,14,14
152941574,71330,13,12
152523444,4335,13,12
210276969,71393,13,13
152511368,4547,13,12
581001666,53864,9,8
582380142,135,12,12
152674931,503,13,12
210191116,2610,12,12
145458515,492,13,13
601615678,2459,0,9
21428347,351,13,13
107673796,24111,10,13
501147854,10802,13,12
152567851,25228,13,13
58163137,4444,13,12
152689159,71467,13,12
44755072,85,12,12
152576764,23851,13,13
108055346,1029,13,13
582192283,13932,9,10
112564841,23818,13,13
152515600,3845,12,12
210244787,10985,13,13
210185744,29229,13,13
152574985,1725,11,10
80439611,1680,13,11
175162490,5878,12,12
57994025,7145,14,14
155815521,4826,9,7
57645188,1458,15,15
298858871,496,8,9
57643678,999,14,14
12695898,5432,12,11
44759777,9231,9,8
152595162,523,13,12
7700415,23834,14,14
152619588,71305,13,12
58129557,273,11,11
221419704,4163,13,13
58013996,82573,13,13
57650316,2437,15,15
58169774,72063,8,10
57653178,25235,14,14
58381306,71335,13,15
26071832,24927,13,13
101699254,23839,13,12
175152321,155,14,14
152655224,2525,12,11
57647773,4991,14,14
56903000,24347,11,11
