id,time,friends,followers
374506106,17926,9,10
52112193,1126,13,12
269389984,18356,9,9
529091574,32591,9,9
390671990,15555,11,11
181935812,3217,11,11
201368698,38446,11,11
462983442,3521,11,10
14378882,671,17,17
185277298,5913,11,10
211011765,10153,9,8
187959009,11364,11,10
457810784,20270,10,7
529520093,1967,9,9
202046057,9955,9,9
199810361,5974,10,8
661032250,12190,9,5
219703558,2206,11,10
15379517,42188,10,9
502448572,42662,11,11
685399196,282,9,9
164663306,92115,12,11
371204922,4247,10,10
207666860,18271,13,12
528380832,1299,12,12
211001179,628,12,11
702382491,5597,11,11
603192272,799,13,13
528344611,313,12,12
74225890,6176,12,10
654170958,3474,10,9
820189302,23254,10,10
86271772,5819,12,11
747215922,45069,8,9
751271257,997,9,8
225558879,9625,8,6
24244105,13097,13,13
499813650,1680,11,11
13644589,16658,12,9
316401641,2163,13,12
73885402,0,13,18
741603394,14478,9,4
160300874,127,13,13
223632157,3526,9,11
814603427,3997,9,9
43960656,163,10,8
86273345,1312,12,11
453564272,7138,10,11
