id,time,friends,followers
152784957,42355,13,12
580900697,52744,8,6
152662164,38431,12,12
601857133,84722,7,7
833409988,26282,8,8
349896975,46431,8,7
534784998,24971,7,7
152733756,1662,12,11
92489388,18400,9,8
65469600,36656,12,14
127348443,256,10,12
62301372,36708,13,12
210215918,8576,13,13
95357277,42842,10,9
833380756,27056,6,6
265400685,40112,12,11
214811982,6851,9,8
833321058,146,9,9
212387778,72280,12,12
758013547,29020,10,13
534751452,37094,13,12
230562605,63065,11,10
152448291,2623,11,10
535115577,75187,9,9
271767640,58153,12,11
58261485,37824,8,9
298856715,40537,12,12
127524458,19424,7,11
152519364,1203,11,10
152600650,58311,12,10
223840818,42387,11,10
152695652,492,10,9
152929168,23651,13,11
152475369,6011,12,12
152713047,70108,13,14
52570076,65837,13,13
152818347,108290,10,10
49817756,75482,13,10
152595734,46689,7,7
591867546,0,10,11
57651865,45496,13,13
534757261,36042,7,8
535010112,204015,6,6
152785435,23572,11,10
534753004,53117,9,9
501147879,39477,12,11
382349803,71874,9,7
324473484,65478,8,8
152619393,59643,12,11
145458505,45558,12,11
152566538,5431,13,12
72587274,35225,13,12
152564520,18458,8,6
634130458,36158,10,9
261967916,1724,10,10
534758775,412,11,10
38758480,19096,13,13
