id,time,friends,followers
152436181,5206,11,10
58347556,3827,9,9
578777768,2892,8,10
152884030,3353,13,13
210191428,1333,10,10
228993492,57205,9,8
359366910,2095,11,11
26997993,4477,14,14
298830478,8633,8,8
671141518,7695,5,3
57648401,11553,14,14
57167673,680480,12,12
474944029,25335,9,9
152808062,8169,11,10
147941162,613827,11,10
152532809,37917,8,7
200005014,1547,11,11
381127933,5466,11,7
806282967,6318,6,8
90955191,1134,12,12
582398984,19804,8,9
756598052,3724,11,12
152922006,3600,11,11
152594060,1102,9,8
155814260,2231,10,9
57649742,3690,14,14
132722484,17400,8,7
581924925,14856,9,8
65292021,1179,14,14
85837721,2462,15,15
20037023,20625,11,9
833363157,42962,6,8
44588191,410221,13,12
98455662,2711,11,11
152601619,86343,11,11
728682767,8440,8,10
151917488,2943,9,8
497058087,789523,10,10
152920579,11624,11,11
225782695,3296,10,10
421474809,1070,7,7
6852339,405243,16,16
54054274,3941,10,7
832673745,2313,9,9
149770868,45747,13,13
833365385,1889,5,8
152727303,21525,9,9
581098009,2056,10,10
359587275,193069,9,8
328303563,1444,12,13
148054485,987,11,10
49073097,18460,13,13
44996681,1933,12,11
50869481,2894,14,14
298829944,4228,8,5
152448488,1150,9,10
28431976,1053,16,16
34125290,2773,10,9
152891130,3013,9,9
833658470,704150,6,7
210196541,5090,14,13
57648048,21011,16,16
152687139,24308,7,10
31415083,700355,16,16
581545556,9539,12,11
152937597,1128,10,12
27213495,1425,13,13
174583482,15170,9,8
152574090,2077,11,11
58394024,1651,11,9
152565077,207128,10,12
7952786,3108,13,12
140975399,13831,7,9
152662285,1158,8,9
131196477,1850,11,11
169255530,146391,9,11
223864393,18554,12,11
45161072,2319607,8,9
152676835,2278,12,11
298838363,7109,11,11
581110019,9553,11,11
50613671,40160,13,13
210236899,4095,14,14
215737071,14049,10,8
74104325,8512,10,8
210266690,2341,12,12
581367656,4747,10,10
298839718,1888,10,10
4548627,0,17,19
82645937,3554,12,12
833334675,608060,7,8
57648161,1226,14,14
65263099,16456,13,11
152726379,1024,11,11
299162282,7392,13,13
