id,time,friends,followers
57645920,6316,15,14
34430467,14225,15,15
152578294,7137,6,1
152734347,47227,11,11
152655198,53938,13,12
52583198,11781,11,10
152545271,33511,7,12
152576050,1437,11,11
154898854,77535,10,10
57644680,8638,13,13
152937839,7428,12,11
4487378,32809,15,14
72579659,2842,13,13
152601931,45574,10,10
152858501,5503,13,12
55019465,2075,13,12
152930562,15650,12,11
152905011,3209,10,10
756592818,1296,8,10
39483840,5630,13,13
132603933,53440,13,14
152600908,3720,14,13
152600760,4769,0,9
152546041,71495,7,10
152594340,44378,9,9
152596773,26091,11,11
152578282,48473,10,9
152579597,5278,13,12
44758471,6823,13,13
29412892,9025,11,10
152631077,44645,11,13
152809360,56856,9,9
152688511,26701,9,11
152938829,14823,13,12
302412190,8071,11,11
18783479,172429,15,14
37033869,83896,15,15
152575069,28873,11,11
57764391,17412,11,11
152937447,6668,13,13
152925977,8991,14,14
152913812,1396,8,7
152926610,47644,14,14
152937185,28765,11,12
152930309,25583,11,10
152888745,54159,12,12
152728193,33262,11,12
58102391,34834,9,10
57648755,1641,13,13
58441639,31939,8,9
152694620,31804,8,9
152582166,12714,13,13
44758399,1137,15,14
152930254,36356,9,9
54426765,25471,12,12
45542931,55006,13,12
152595612,0,13,17
205884911,13787,13,12
65310079,18887,11,12
785136952,1192,10,11
33196725,1426,13,13
210247026,3165,13,13
57650357,74854,14,14
17409163,81149,13,13
57650402,8567,15,15
152685943,1554,9,9
152603133,23905,10,10
152919282,65400,12,12
57651964,6091,13,13
152846362,48560,8,5
58374983,13134,13,13
152928177,2040,14,14
44761382,2574,15,15
149526930,10374,12,12
152633992,2830,10,10
152849040,22759,7,9
152890542,62512,13,12
152623389,39577,11,11
758047932,162015,8,9
44753213,9029,12,13
152907744,5626,11,11
57647241,21933,12,12
152940580,1206,13,12
210195622,49917,13,13
57609512,32867,13,12
152929231,50183,13,13
107495907,77904,14,14
152954741,56773,14,14
152857509,26374,13,12
581097175,33820,9,6
115627562,86837,16,16
152633222,29365,11,12
152630294,50657,9,10
152904892,10973,12,12
18515614,72363,16,16
42176593,35307,12,11
132582565,72673,13,14
144785376,1491,14,14
82643989,1173,13,13
