id,time,friends,followers
155861181,24104,13,12
152678311,129,12,12
58031943,531,8,5
11880367,8677,13,12
152596711,2681,10,10
115324606,86430,9,6
179622232,18072,8,10
130338844,182,12,13
152937430,105,11,11
175158791,463,12,12
152891939,289,10,11
58435377,3285,9,7
581426543,6823,9,10
57650932,659,14,14
152876523,109,10,9
4144789,0,13,18
152581141,17063,9,9
152919393,162,9,8
58107321,23721,7,4
152955605,3855,13,13
346981254,73562,10,9
152725053,1038,9,7
152722926,200,13,12
152477597,640,10,11
31509130,10557,13,12
152956692,9728,13,13
57847021,42,16,16
59187789,439,12,10
152703357,13434,9,9
152691817,583,12,11
57643719,4350,15,15
33733451,212,13,11
834611319,40524,2,5
731026431,533,9,7
101699981,74,13,13
601662394,221492,12,12
152621067,8927,9,9
58104630,597,12,12
152713733,1073,12,10
