id,time,friends,followers
643755146,61031,9,11
328090402,59411,9,6
166494830,63102,10,5
54301091,56442,10,7
256549298,108649,9,8
457865403,112082,7,6
54300040,505728,10,7
213664254,63150,12,11
217228585,79538,10,10
255756379,101322,8,7
388914728,59036,10,10
211525905,55250,7,5
102042892,76793,12,12
812642859,66971,7,6
668825611,60319,8,5
57381070,66309,10,8
338145840,52219,11,9
836611386,79566,5,1
699611665,74361,7,7
211534423,60598,10,9
233824383,80340,9,9
52535527,81650,12,9
51740807,67500,11,8
668101590,51838,7,8
8824893,55875,4,9
336187205,67605,7,9
111459040,97196,11,10
17508320,1432404,13,13
497254240,65694,11,10
833374328,55793,10,10
211534752,62110,10,9
834950897,59370,7,3
34821697,57924,10,8
389744630,81519,7,6
164560987,58613,7,6
528228816,58292,8,5
103877929,73266,8,7
154772689,73468,10,10
60322436,0,8,18
836611337,66284,2,6
228657403,71376,11,10
421456305,77924,7,8
217222924,79227,10,9
177046014,75889,11,10
836611366,55396,6,6
299956852,56061,10,6
126543752,532968,11,10
211534654,72703,11,8
270424694,282230,10,10
211524222,59576,10,10
40172066,64704,11,11
836611836,83913,4,6
60325618,176104,8,9
630217782,112181,9,5
82812442,79444,11,10
836611551,62750,5,2
244528773,64831,11,12
155547727,73471,9,7
17879721,58424,8,7
833381560,55185,11,9
509587179,67265,10,4
834157345,395341,8,8
18625185,63621,9,10
211543827,59183,13,12
58477552,78807,12,11
233909844,72668,7,3
211523916,102661,14,14
269291064,59802,9,7
45416942,136034,6,9
509620547,78350,9,8
521857816,68846,8,7
6045642,70487,12,10
261230279,61076,14,14
391421747,126698,10,9
302929764,126677,7,8
694780196,57427,6,4
14441504,180435,10,8
836611376,68184,7,5
84210672,63520,13,13
21174672,63655,13,13
312002276,67035,8,5
307633299,76194,11,9
363402912,102135,10,9
510012374,95979,9,6
220470616,70543,9,8
152621533,498493,11,10
124528498,71929,9,7
833374379,167597,7,7
18641906,219498,10,9
121563169,85318,10,9
836611811,62152,8,5
151278446,65591,11,8
51605371,63539,8,9
510051895,52282,10,10
