id,time,friends,followers
601686879,296799,10,10
133361763,169212,10,8
397640888,152406,9,9
722856911,197090,10,8
74871280,144293,15,15
11327362,171403,10,9
611087217,248790,8,6
128780898,147398,9,7
75360986,148997,9,4
93076046,1228317,12,12
357452371,141335,10,8
833359242,262500,10,9
147930302,143149,11,10
156367275,147117,11,9
207059642,197804,8,5
281875870,166804,7,5
144702815,235717,11,11
369241541,205059,10,9
47010968,726197,10,9
538514906,415105,7,6
130365559,145969,10,9
65269297,143343,13,13
836611397,154562,7,3
542765335,171172,8,6
581115927,148790,7,1
197874428,152849,9,7
581977793,219725,5,8
110744021,145845,13,10
177052462,143813,10,9
60691444,139789,14,14
296134194,631989,6,3
225779726,176119,8,7
647028547,181715,10,8
152882552,148931,13,13
50550227,255910,9,7
580885732,146594,8,5
38131707,362673,15,15
305378341,269684,7,7
7916033,150537,14,14
689530746,201987,6,0
580911250,182511,10,8
790354777,235344,4,0
581264810,143530,8,5
834608441,176127,7,8
27362206,146286,12,11
29539819,144092,12,11
7316162,2062532,9,9
613236187,605346,6,8
580992959,155106,11,10
615884596,142055,9,4
247739936,285338,13,11
836611453,144036,4,2
55891242,150881,10,8
82264796,187094,10,10
499852710,143737,6,5
531666513,158941,7,11
145176693,253572,8,7
231715695,194622,8,6
163957144,511269,11,8
581424288,200361,10,10
537632930,166320,7,7
152503181,178624,10,7
27877210,235919,12,11
210195647,155040,13,13
253833859,146949,8,9
756498146,498629,6,3
152817860,190889,12,12
44902745,146286,13,11
127982706,578822,7,12
13022934,143532,9,6
30200543,248800,13,12
26603988,162363,13,11
546577234,763792,8,4
541585003,146282,8,4
581329942,731669,8,6
38473309,528690,13,12
744019511,1191216,9,4
686119171,144975,9,9
152701761,320743,13,12
52543137,148133,12,12
740965520,152886,7,3
210276895,583474,12,11
277284616,236424,12,11
152955582,145176,11,12
127171302,0,10,19
