id,time,friends,followers
833635519,40815,6,5
58123074,53126,11,10
24253636,36003,13,13
252119622,1726,8,7
114746776,43857,12,11
152503535,7783,7,5
164362121,45302,11,8
86229971,14972,11,11
421515259,32045,9,9
357564236,403,10,11
581381224,34085,9,9
199000204,6714,10,10
152499767,211046,8,7
84294130,182222,10,11
14930209,1667,13,13
43723776,82407,13,11
14066551,107540,13,12
58325652,0,12,14
13139115,15623,12,12
421498191,29466,10,9
162461110,18832,9,9
152731637,2461,10,10
152671287,2167,13,13
57651140,18923,13,12
302864425,77629,9,9
269472576,40810,8,9
58416563,2578,11,11
359066445,15993,8,12
149526857,11448,10,9
273677224,62802,10,10
