id,time,friends,followers
163945257,6146,8,9
7245455,82408,12,13
8647817,853,12,11
638099834,171414,9,15
152565431,3709,10,6
9596966,62859,13,12
218299778,39885,10,10
116410947,82721,10,11
57485097,1146,10,9
19652698,16952,8,9
3732621,4580,9,8
421479720,1708,7,8
107202486,72137,11,11
45513564,1041306,10,8
24747038,91059,11,11
178971075,171938,9,9
30006419,5775,12,11
833334048,5046,6,4
802181772,5414,5,6
69024962,43671,11,11
37080791,6539,13,13
26423431,0,12,15
39081238,5948,12,11
144783507,51586,11,9
9356105,16474,11,9
72059354,4534,11,13
421488863,40374,8,6
179582096,1404,9,9
833333971,19808,8,9
58032580,19051,10,9
121574361,29871,11,11
33826910,27332,13,12
3651689,95554,13,12
316254762,360,10,9
25391828,21952,11,11
833333955,1554,6,5
216071390,11043,13,13
49321552,4813,10,13
23215583,66948,11,11
582152358,826059,13,13
52452072,96029,10,9
25894391,4660,11,11
6396810,4938,10,12
199416304,5579,12,13
318485698,6682,9,7
456672771,1618,8,8
218296264,9500,12,12
31814499,7785,12,13
