id,time,friends,followers
152731129,82917,10,7
152684298,68311,10,9
152671309,112748,10,10
42566020,59747,11,11
7078986,236514,13,12
152938866,27521,11,10
152714209,27009,10,9
505458438,24860,7,8
52579371,38834,13,12
207070018,185572,12,12
152572689,24651,9,8
167282403,11299729,9,7
665260881,72215,7,4
152816248,21132,9,6
152659084,21167,10,10
61609760,20216,13,13
55119069,37222,9,8
52446935,33633,8,8
152893066,31792,13,13
131123567,24514,6,9
581748031,70329,6,4
152622123,202675,10,13
34376236,37629,14,13
3559936,24603,13,13
95004502,24319,11,15
58318243,28711,11,10
152504033,34349,8,9
581910846,20151,8,9
152620498,34750,9,10
152815885,22917,12,12
24103420,187512,13,13
152725427,29767,8,8
210249174,196846,14,14
57648706,34210,14,13
56623361,19105,12,12
152621435,75368,11,10
582354647,32362,7,6
833500779,20082,8,6
215739487,59783,7,6
152735052,60848,10,9
152726622,66824,9,11
152730419,83081,9,8
42153787,38323,12,14
152663236,28850,8,9
83619907,303240,9,7
224316624,29988,7,7
152619770,83627,7,7
57601996,0,11,16
58104202,23437,10,10
401160190,205056,11,10
34155338,203286,13,13
152733032,21579,11,10
60730375,26798,10,7
152911846,23555,10,11
152572991,32896,10,10
57645496,65143,12,12
582140289,23022,7,5
519073561,56387,7,5
676797317,32483,8,8
94297561,53266,8,10
152932083,85209,9,6
152809126,32639,12,12
132395661,68498,11,9
152835158,22053,9,9
152801577,53769,9,9
152633954,29018,12,11
836610466,35826,6,5
155874211,63827,9,8
559475872,25200,8,6
421477012,21656,7,7
152499419,74383,8,9
152937590,27463,11,10
155322087,24570,9,9
152879446,26485,13,13
152734155,82348,6,7
152726431,36821,11,11
152921076,205697,12,12
43968217,191827,10,10
601635413,37022,11,10
198437088,1323150,12,10
58334182,22158,10,13
45820525,27207,10,11
152815257,30553,10,10
631289586,19924,7,6
456022896,47182,8,11
152573275,30192,9,8
152678402,48768,8,8
152513385,85606,9,7
152621523,159972,10,9
152850433,40667,9,8
472323198,20027,9,6
21575599,86514,12,12
124007447,51335,13,14
