id,time,friends,followers
152580958,391885,8,7
15239321,192061,10,9
38782812,914439,14,13
152574621,115304,13,13
152811871,99302,11,11
581815363,101957,10,8
65354892,107567,14,14
57653179,108048,12,12
210192553,191263,12,11
225782422,266353,10,10
582716667,256724,10,9
58335169,175243,10,9
582181371,88542,11,10
581038713,468776,9,8
152834444,292132,10,11
92267453,259994,8,10
44758759,246120,12,12
581412599,93115,12,12
57646566,97404,14,14
152726971,103371,11,11
152856030,91774,9,8
177336111,107526,8,8
25295006,107304,16,16
551202487,107574,9,8
501147966,290502,11,10
581659361,89772,7,4
712461549,389892,13,13
710868490,119905,7,5
15659139,0,14,20
123730558,301694,14,14
152479568,363781,12,12
301920560,88618,6,5
57643458,290314,16,16
85053228,88726,12,11
57644574,147624,13,13
152430970,97606,12,12
664762194,88852,11,11
201498291,462359,11,11
148124832,126172,12,11
58105708,191229,12,12
112025420,3631095,13,12
601905132,167253,7,8
685619941,109405,8,10
22612799,245139,13,13
580992526,290383,11,11
254067674,3245904,4,9
67943479,95271,9,11
37080791,174267,13,13
149529516,94270,12,12
225780951,194004,9,9
684633724,116195,12,13
210253686,291110,13,13
6909151,246760,13,12
152933624,247688,12,12
152479174,107022,10,9
806302279,110426,8,5
45820806,107354,11,11
298831065,78113,10,9
201505756,290327,13,13
6183504,871968,13,12
29368329,1188932,13,13
163804181,290522,14,14
36792442,1188885,13,13
199445733,102234,12,12
2334292,872003,11,11
110514471,108947,11,8
581247261,354750,13,13
459317561,444984,12,11
58376034,884482,11,10
69166847,259124,11,11
152629253,95840,9,8
57645861,245113,16,16
2264398,245873,9,12
130627006,107733,14,14
38369045,275971,13,12
152619642,245199,9,9
57647524,246012,16,16
581133432,523702,5,8
833307100,85436,7,6
581796888,86500,8,3
209009719,107491,12,12
601986223,79512,10,10
58100936,2069770,12,12
92513647,109062,9,10
17938623,2069663,15,17
58115410,453222,10,8
74557542,284275,14,14
58360452,142946,10,7
152927363,79456,13,12
152914244,283144,13,13
56931267,109960,10,9
81836646,106861,12,11
58154471,150409,13,13
