id,time,friends,followers
152542880,7252,8,7
28662954,36702,15,15
21562432,5780,13,13
97516723,2634,13,13
580883663,40189,8,6
152577892,1316,13,13
581130965,45690,11,11
152728716,54967,12,11
60401540,31371,12,12
57653243,0,14,15
152544250,33420,10,9
152877795,24812,11,10
58333454,31430,13,12
50618661,6754,15,15
130236600,22601,13,13
3660075,6846,13,12
44759735,875,13,12
57588335,26141,15,14
57648758,2110,15,15
152729614,3325,13,12
152575492,14152,11,11
152564722,1247,0,14
7253308,21733,13,12
152733149,42354,12,13
152566568,6410,12,12
152688511,1704,9,11
152896967,1186,9,11
35076515,3105,12,12
152932086,38926,12,12
152724799,42961,8,11
152898960,822,11,10
152715189,27251,13,10
57847265,895,15,15
152565527,2780,10,9
210238972,233221,14,14
152670152,14220,9,7
101695430,34192,14,14
101698145,5727,15,15
152728139,1321,11,10
581564355,52478,7,8
152933932,15538,9,8
152566188,404,11,11
210230817,42618,9,10
57651083,46732,13,12
155841287,1533,12,11
57647742,28751,13,13
57648704,2248,15,15
152788940,44179,10,10
29425464,43541,13,11
152732494,4166,13,13
152934518,590,14,14
152933290,31280,13,12
313388743,1035,10,10
163554478,36704,13,12
49336025,1775,13,11
152503603,3506,11,10
152725750,30663,13,12
31859694,847,9,11
152620522,443,11,10
58488373,20007,12,12
56647395,133998,11,10
152891835,556,9,11
152720160,679,13,13
57653178,10628,14,14
58407923,1061,12,11
152839401,8549,11,11
152602641,4735,11,10
152797864,92,13,13
152693562,24424,13,11
58310239,43597,11,10
67498681,1668,13,12
152929330,43981,11,11
152564789,6914,12,13
57847320,1423,15,14
123004332,7305,13,12
57646087,16128,13,13
152580351,3499,12,12
