id,time,friends,followers
8821913,66430,9,8
133803240,65880,8,9
207355970,66702,9,9
52397746,38715,9,9
163945257,65994,8,9
126656342,4813721,11,8
421490056,66941,9,8
105491629,128690,12,11
59691113,68555,11,11
421495549,71769,5,5
377368150,37538,7,7
152684595,4412861,10,9
421626974,48186,6,9
122067288,1334098,7,10
26321224,39368,11,9
617137968,68759,7,7
634841737,50924,6,5
82648098,132638,11,11
5653392,66330,13,12
59314211,68281,12,12
50877047,61044,8,6
54393932,65828,10,9
416917267,74717,9,7
33008861,59036,12,12
35450022,41876,11,11
183391572,3365718,9,6
177428962,65814,7,4
65646924,113865,10,8
26029562,85296,10,7
131123567,71010,6,9
577087211,45533,8,7
539519134,68810,9,8
72458806,66933,10,8
10021889,238735,12,13
72059450,0,10,15
83916464,63361,12,12
32000491,44216,12,11
498362337,65948,10,12
497761065,76965,5,3
30307741,66387,12,10
532376408,169877,9,9
72473583,71843,10,12
57467748,70321,10,7
73507307,87448,11,11
29596948,38787,11,11
57453208,47960,10,8
815487281,37906,8,7
49218323,676273,10,8
52025300,72136,9,8
503206496,86149,8,7
36098081,100836,13,12
445094899,54066,7,7
78401358,126565,12,11
52447805,131510,12,9
784723405,61794,6,8
25687657,70415,12,11
9754283,63869,13,11
2321091,41194,10,9
160278549,127241,10,8
58486085,66281,6,6
5587180,37410,10,8
23739984,65996,12,13
298855882,71398,9,9
20663072,58395,10,11
623402771,69749,8,7
12998804,187409,13,13
19437015,54393,11,9
77664534,51940,11,8
23627554,37108,10,11
17806355,36678,12,11
423464622,6160565,11,10
54723591,70416,8,9
57842665,103665,10,9
52451009,40223,9,7
45049210,88382,12,11
423754532,377190,10,9
836611445,122145,2,5
131608968,122744,8,8
29285881,90303,12,11
10651426,72180,9,9
6396810,46152,10,12
207782491,65805,10,6
35148508,65917,11,12
316366540,62544,8,9
152524435,65958,8,8
797988233,86962,7,7
128909803,68239,10,10
57963970,66089,9,7
217136879,100550,8,8
163889912,41260,8,10
6071931,41651,10,9
211466623,72200,8,9
50653352,73474,12,12
58422517,37555,11,10
45153601,82218,12,12
710880633,73376,8,9
27112270,49829,13,13
