id,time,friends,followers
110242556,59800,10,10
643786696,91383,11,11
43671804,67874,10,9
24253636,713030,13,13
756520198,254914,9,7
78539066,110536,10,10
833544605,267998,7,6
788843436,152339,9,8
421489681,55393,10,8
833394070,119261,7,8
326864410,62068,9,9
167813540,61755,9,9
124864870,90182,10,9
184081728,69504,12,12
12750695,43913,3,10
581316144,45773,11,10
836611390,65863,8,8
833332637,325584,8,7
120862192,62808,7,6
163792750,66822,8,6
155859527,45273,13,12
49259451,80539,12,11
252043380,99499,14,14
138573075,137307,12,10
78776129,42162,10,15
812490174,75199,9,7
834157475,65867,7,6
20718735,146443,9,8
834157665,97087,5,4
73887841,69605,10,11
81377665,49379,9,9
152138560,63096,10,10
72962870,67687,11,9
4778318,63681,13,12
836611782,83531,10,12
152500034,821162,10,9
421476296,74341,8,9
215747976,59015,9,12
80328027,63013,10,10
650618562,58258,8,4
127747635,79205,11,11
152506686,73997,12,12
152670356,80874,9,7
224337220,72435,9,9
677124984,45402,9,7
152530931,85535,7,5
401156658,0,8,14
130089825,54738,10,11
828535717,64361,6,2
254011673,44415,10,12
836611637,73488,8,7
142562282,44336,12,12
834116830,149018,6,3
421553294,184944,8,7
152574699,78359,13,11
155308939,54698,11,13
455022250,83872,9,9
482482685,351470,7,5
834275106,56956,8,6
58100228,1137369,9,8
152819502,84827,7,6
133151360,81669,8,6
152913549,80064,11,9
833329647,474837,5,0
710800130,77190,10,10
73387456,157970,13,11
65499074,91142,13,13
445880019,158329,8,6
144965550,202913,10,8
421480677,64106,8,6
107476941,91190,16,16
111010930,132536,10,10
2264394,156256,12,13
836611332,100426,7,7
643786716,44230,10,10
1768847,47462,10,10
127571182,54456,8,10
116379881,91203,11,10
768567123,48630,8,9
421505702,45758,9,9
802183250,819776,8,7
149527742,57181,9,8
756505159,162602,8,8
350544561,83535,8,7
833479163,85032,8,7
152921613,59697,10,11
164683527,7833902,11,8
155303780,60724,9,13
25447833,81151,8,7
152788563,78294,12,13
833957646,512077,8,8
152473907,122079,9,7
499647093,104296,8,7
362983588,55525,10,10
833313542,94176,8,7
604343984,91288,8,6
