id,time,friends,followers
52582991,57489,10,9
559802830,62024,10,9
298856288,61477,9,10
780391467,64157,9,8
785133657,68545,9,8
534845977,72593,9,10
836591572,68672,5,6
833334588,63007,9,9
833963362,57695,8,8
836611704,89745,6,4
505449972,83057,8,8
754543820,103735,8,7
3797387,75957,10,7
755066655,81790,6,6
90877823,66329,10,8
167386225,99879,8,5
152655722,84103,10,9
836611409,117512,5,2
57598223,67529,12,12
534760310,228544,7,6
38388509,60426,12,11
58115684,56772,10,10
152849878,58862,10,10
21121540,88441,9,7
272418949,71495,7,5
58413877,82952,9,4
152925526,58108,15,15
643611253,60429,9,8
534936974,143666,9,6
534793975,105182,9,9
152912165,108788,12,12
199954685,133725,4,5
836591545,62881,5,5
425628516,81948,12,10
534923524,56723,6,9
833388121,159199,7,7
5141186,72191,10,9
152833667,96904,12,11
601620752,67554,11,10
10368453,61187,11,9
15829018,0,11,16
836611368,128903,5,7
580981445,89699,12,11
57070357,69024,11,10
298851077,62674,11,11
582452647,69763,8,5
534879821,115233,7,10
461894462,80479,8,8
534979989,106806,8,8
57644857,68879,14,14
156507152,59260,7,5
534769506,60074,6,4
134567828,88456,9,9
663105093,59157,9,9
534771266,72930,7,7
68346576,87460,7,6
534765249,106912,10,11
177748642,93914,10,9
836611624,79839,5,4
127454457,58961,8,8
534751912,312986,6,5
152816212,86521,13,12
534766033,58341,8,8
152577840,63515,7,7
65279950,59023,12,12
836588531,162567,6,3
696046629,62366,7,5
298865997,339297,8,7
25730042,1780898,9,7
170324536,88285,10,8
534762038,69581,8,6
499629228,66461,8,9
498420745,58391,7,5
111228183,70819,8,6
152622909,65896,9,9
535203267,57005,7,6
836611535,83199,6,6
534773909,356143,7,9
134998504,138513,7,6
152816355,60763,11,10
298863271,59250,9,9
642483928,60942,7,7
10184281,67902,9,9
534777029,70660,5,2
64432958,128487,9,9
172013397,151197,10,9
324473484,77557,8,8
60275940,87678,8,9
103525790,158442,10,10
144864591,105489,10,9
81953960,65441,8,10
582278245,68092,7,10
581458791,364105,8,8
216097875,80118,11,11
40799748,76367,8,6
102353686,155457,12,10
